"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total
Northen","4","17","0","0","0","0","0","0","0","1","7","27"
"පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","4","17","0","0","0","0","0","0","0","1","7","27"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","1038","3220","0","0","0","4","42","2","0","16","425","1379"
"","","","ආපදො කළ නොකරණ  ධ්‍යස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇ තුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","මවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…..............................................","","","","","","","","",""
"","","","SI / S.A.N.P.Rangalla","","","","","","","","",""
"","","","Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
