"","","Badulla","","","","","","","","","","","","",""
"Cth khfhzk;","","","","","","","","","","","","","","",""
"Uva","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","70
240","0","6","0","3
37","0","0","1
70","240",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","70
240","0","6","0","3
37","0","0","1
70","240",""
"","","","Godakawala","","2023.03.21","1
1","","","","1","","","","",""
"","","රත්නපුර","","","","","","","","","","","","",""
"","","","kalawana","","2023.03.21","1
4","","","","1","","","","",""
"","2",",uj;jpdGhp","","High Wind","","","","","","","","","","",""
"","","","Kolonna","","2023.03.22","3
10","","","","3","","","","",""
"","","Rathnapura","","","","","","","","","","","","",""
"","","","Opanaayaka","","2023.03.20","1
4","","","","1","","","","",""
"සබරගමුෙ පලාත","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","6
19","0","0","0","0
6","0","0","0
0","0",""
"rg;ufKt","","","","","","","","","","","","","","",""
"","","කෑගල්ල","Dehiowita","Lightning","2023.03.21","1
5","","","","1","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","",""
"","3","Nffhiy","Bulathkohupitiya","Fire","2023.03.22","1
5","","","","1","","","","",""
"","","Kegalle","","","","","","","","","","","","",""
"","","","Deraniyagala","Fire","2023.03.22","1
4","","","","1","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","3
14","0","0","0","1
2","0","0","0
0","0",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","9
33","0","0","0","1
8","0","0","0
0","0",""
"","","","Kebithigollawa","","2023.03.21","15
56","","","","1
3","","","","",""
"","","","","High Wind","","","","","","","","","","",""
"","","අනුරාධ්‍පුර","Kahatagasdigiliya","","2023.03.22","5
23","","","","3","2","","","",""
"උතුරුමැද පලාත","4","m.Guk;","Nochchiyagama","Lightning","2023.03.22","1
4","1","","","","","","","",""
"tlkj;jpa","","Anuradhapura","","","","","","","","","","","","",""
"","","","Palugaswewa","Lightning","2023.03.22","2
9","","","","2","","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"","","","Galnewa","High Wind","2023.03.19","1
6","","","","1","","","","",""
"North Central","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","24
98","1","0","0","1
9","2","0","0
0","0",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","24
98","1","0","0","1
9","2","0","0
0","0",""
"","","හම්බනවතාට","Weeraketiya","High Wind / Lightning","2023.03.17/19/22","14
47","","","","13","","","","",""
"","5","`k;ghe;Njhl;il","Beliaththa","Lightning","2023.03.20","1
4","","","","1","","","","",""
"දකුනු පලාත njd;","","","","","","","","","","","","","","",""
"","","Hambantota","","","","","","","","","","","","",""
"","","","Katuwana","High Wind","2023.03.22","1
3","","","","1","","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"Southern","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","16
54","0","0","0","0
15","0","0","0
0","0",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","16
54","0","0","0","0
15","0","0","0
0","0",""
"","","නුෙරඑලිය","Hanguranketha","Heavy Rain","","1
4","","","","1","","","","",""
"","6","Etnuypa","Nuwaraeliya","High Wind / Flash Flood","2023.03.22","81
285","","","","81","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","",""
"","","Nuwara Eliya","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","Ambagamuwa","Heavy Rain","","12
61","","","","12","","","","",""
"Central","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","94
350","0","0","0","0
94","0","0","0
0","0",""
