"","Rattota","High Wind/ Heavy Rain","2021.11.22","1
2","","","","1","","","","",""
"","මාතලේ","","","","","","","","","","","",""
"මධ්‍යම පලාත","Matale","Heavy Rain","2021.11.24","1
4","","","","","","","","",""
"","2
khj;jis","","","","","","","","","","","",""
"kj;jpa","Ambangangakorale","Landslide Risk","2021.11.24","5
16","","","","1","","","","",""
"","Matale","","","","","","","","","","","",""
"khfhzk;","","","","","","","","","","","","",""
"","Ukuwela","Landslide Risk","2021.11.24","1
5","","","","","","","","",""
"Central","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","8
27","0","0","0","0
2","0","0","0
0","0",""
"","නුවර fz;b","","","","","","","","","","","",""
"","3
Poojapitiya","Cutting Failure","2021.11.27","1
3","1","2","","1","","","","",""
"","Kandy","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1
3","1","2","0","0
1","0","0","0
0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","15
58","1","2","0","0
3","0","0","1
6","28",""
"","","High Wind/ Heavy Rain","2021.11.24","20
75","","","","9","","","","",""
"","Ehaliyagoda","","","","","","","","","","","",""
"","","High Wind/ Lightning","2021.11.29","2
9","","","","2","","","","",""
"","","Heavy Rain","2021.11.24","1
4","","","","","","","","",""
"","Kiriella","","","","","","","","","","","",""
"","","High Wind","2021.11.25","1
4","","","","1","","","","",""
"","","Heavy Rain","2021.11.25","1
4","","","","1","","","","",""
"","රත්නපුර","","","","","","","","","","","",""
"","Weligepola","Heavy Rain","2021.11.27","4
12","","","","1","","","","",""
"","4
,uj;jpdGhp","","","","","","","","","","","",""
"","","Heavy Rain","2021.11.28","1
4","","","","1","","","","",""
"","Rathnapura","","","","","","","","","","","",""
"","Balangoda","Heavy Rain","2021.11.28","3
12","","","","3","","","","",""
"","Opanayake","Heavy Rain","2021.11.27","4
18","","","","","","","","",""
"","Kolonna","Heavy Rain","2021.11.29","1
6","","","","1","","","","",""
"","Pelmadulla","Cutting Failure","2021.11.30","1
4","","","","1","","","","",""
"","Kahawatta","High Wind","2021.11.28","3
9","","","","3","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","42
161","0","0","0","0
23","0","0","0
0","0",""
"ස්ත්‍බරගමුව","","","","","","","","","","","","",""
"","Rambukkana","","2021.11.14/15/16/18","5
20","","","","2","","","2
5","20",""
"පලාත","","","","","","","","","","","","",""
"rg;ufKt","","","2021.11.27","124
482","","","","13","2","","","",""
"","Warakapola","","","","","","","","","","","",""
"Sabaragamuw","","","","","","","","","","","","",""
"","","","2021.11.27/29","3
9","","","","","","","","",""
"a","","","","","","","","","","","","",""
"","Galigamuwa","","2021.11.27/28","112
410","","","","3
4","","","","",""
"","Mawanella","","2021.11.25/27/28","8
33","","","","3","","","","",""
"","කෑගේල","","2021.11.27/28","22
85","","","","11","","","","",""
"","Kegalle","Cutting Faliure /","","","","","","","","","","",""
"","5
Nffhiy","","","","","","","","","","","",""
"","","","2021.11.28","2
6","","","","2","","","","",""
"","","High Wind / Flood","","","","","","","","","","",""
"","Kegalle","","","","","","","","","","","",""
"","Dehiowita","","2021.11.27","11
40","","","","","","","","",""
