"ආපදා කළමනාකරණ ගරු අමාතයතුමාලේ පුද්ගලික ලේකම් /சகௌரவ அனர்த்த முகாமைத்துவ அமைச்ெரின் பிரத்தியயாக - செயலாளர் / Private Secretary to the Hon. Minister of Disaster Management","","","","","","","","","","",""
"","","","","","","","නිවාස හානි","","","",""
"පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","බලපෑමට ලක්වු","","","","Nrjkile;j","ලවනත් හානි யவ​று Other","","ආරක්ෂිත ස්ථාන ghJfhg;ghd",""
"","","","","","","අතුරුදහ","","","","",""
"Administrative purvie","","","ghjpf;fg;gl;l Affected","","තුවාලවු","","tPLfs; Houses","Damages","","miktplk; Safe Location",""
"","","","","","","න්වූ","","","","",""
"","","","","","පුද්ගලයි","","Damaged","","","",""
"","","","","","","පුද්ගලයි","","","","",""
"","ආරම්භක දිනය","","","","න්","","","","","",""
"","","","","මිය යෑම්","","න්","","","","",""
"පළාත","ආපදාව        
mdu;j;jk;","","","","fhaki","","","","","",""
"","","","","kuzq;f","","","","","ඉතා වැදගත්","ආරක්ෂිත","ලවනත් කරුණු NtW"
"","","","","","","fhzh","","කුඩා හා මධය","","",""
"khfhzk; 
#","Muk;gpj;j jpfjp  
mdHj;jk;","","","","le;NjhH","","","","","",""
"","","","","s;","","ky;Ngh","අර්ධ","පරිමාණ වයාපාරික","යටිතල පහසුකම්","ස්ථාන","Fwpg;Gf;fs; Remarks"
"Province","Date of 
Disaster","පවුේ","","","","","","","","පවුේ",""
"","","","","Deaths","","NdhH","පූර්ණ 
හානි","ස්ථාන  rpW","වලට වූ හානි","සංඛ්‍යාව",""
"දිස්ත්‍රික්කය","commenced","සංඛ්‍යාව","පුද්ගලයින්","","Injured","","","","","සංඛ්‍යාව","පුද්ගලයින්"
"ප්‍රා.ලේ. ලකො       gpuNjr","","","","","","Missin","හානි 
gFjpa","kw;Wk; kj;jpa","mbg;gilf;","vz;zpf;",""
"khtl;lk ;","","FLk;gq;f","egHfs;","","","","","","","FLk;gq;","egHfs;"
"nra.gp    DS Division","","","","","","","sT 
KOik","Kaw;rpfs;","fl;likg;Gf;fs;","if",""
"","","s;","","","","g","","","","fs;",""
"District","","","People","","People","","","","","","Persons"
"","","","","","","","Partiall","Small, Medium,","Damages to","Safety",""
"","","","","","","People","Fully","","","",""
"","","Families","","","","","","Enterprises","","Families",""
"","","","","","","","y","","critical","Location",""
"","","","","","","","","Damages","Infastructure","",""
"","","","","","","","","","","s",""
