"දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","2746","8979","0","0","0","0","0","0","0","0","0",""
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","2746","8979","0","0","0","0","0","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","4461","14784","0","0","0","0","17","0","0","1","16","65"
"","","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","වවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","H.D.G.Priyantha","","","","","","","","",""
"","","","Deputy Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
