"","1","","Town & Gravets","","2023.09.02","","","","","","","2","","","","","","","",""
"දකුනු පලාත","","Galle","","Wind","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","","","",""
"Southern","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","0","2","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","0","0","0","0","0","0","2","","0","0","","0","0","0",""
"","","","Kegalle","","2023.09.17","1","4","","","","","1","","","","","","","",""
"","","කෑගල්ල","","","","","","","","","","","","","","","","","",""
"","2","","","High Wind","","","","","","","","","","","","","","","",""
"","","Nffhiy  Kegalle","","","","","","","","","","","","","","","","","",""
"","","","Galigamuwa","","2023.09.15/16/17","7","25","","","","","7","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","8","29","0","0","0","0","8","","0","0","","0","0","0",""
"සබරගමුෙ පලාත","","","","","","","","","","","","","","","","","","","",""
"rg;ufKt","","රත්නපුර","","","","","","","","","","","","","","","","","",""
"","","","","Heavy Rain and High","","","","","","","","","","","","","","","",""
"Sabaragamuwa","3",",uj;jpdGhp","Kolonna","","2023.09.16/18","2","7","","","","","2","","","","","","","",""
"","","","","Wind","","","","","","","","","","","","","","","",""
"","","Rathnapura","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","2","7","0","0","0","0","2","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","10","36","0","0","0","0","10","","0","0","","0","0","0",""
"","","මාතලල්   khj;jis","","","","","","","","","","","","","","","","","",""
"","4","","Raththota","High Wind","2023.09.14","2","4","","","","","2","","","","","","","",""
"මධ්‍යම පලාත","","Matale","","","","","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","","","","","","",""
"Central","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","2","4","0","0","0","0","2","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","2","4","0","0","0","0","2","","0","0","","0","0","0",""
"","","","","","","","","","","","","","","","","","","","","The missing two persons"
"","","","","","","","","","","","","","","","","","","","","form mannar on 12th"
"","","","","","","","","","","","","","","","","","","","",""
"","","මන්නාරම   kd;dhH","","","","","","","","","","","","","","","","","","september were founded at"
"","5","","Mannar Yown","Missing at sea","2023.09.12","2","8","","","","","","","","","","","","","Rameswaram (India) coastal"
"උතුරු පලාත","","","","","","","","","","","","","","","","","","","",""
"","","Mannar","","","","","","","","","","","","","","","","","","area on 14th September"
"","","","","","","","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","","","","","","(Report : Mannar DDMCU 
today)"
"Northen ;","","","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","2","8","0","0","0","0","0","","0","0","","0","0","0",""
