"දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","13","46","0","0","0","0","13","0","0","0","0","0"
"පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","13","46","0","0","0","0","13","0","0","0","0","0"
"","75","285","2","2","0","38","34","0","0","2","40","147"
"","","","රාජකාරි භාර නිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","","","","",""
"","","","මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :","","","","","","","","",""
"","","","ප්‍රදීප් වකාඩිප්ිලි මයා  , jpU.gpujPg; nfhbg;gpyP> Mr. Pradeep Kodippili         
                                  ආපදා කළමනාකරණ මධයස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","වෙබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","J.M.A.R.Jayarathne","","","","","","","","",""
"","","","Deputy Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
