"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","783","2224","0","0","0","0","6","0","0","0","0","0"
"khfhzk","","","","","","","","","","","","","","","",""
"","","අනුරාධපුර","Palugaswewa","","200","625","","","","","","","","","",""
"North Central","","","","","","","","","","","","","","","",""
"","14","m.Guk;","","Drought
2019.04.10","","","","","","","","","","","",""
"","","","Padaviya","","60","320","","","","","","","","","",""
"","","Anuradhapura","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","260","945","0","0","0","0","0","0","0","0","0","0"
"","","පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total","","","1043","3169","0","0","0","0","6","0","0","0","0","0"
"","","","Thirukkovil","2019.03.15","306","1110","","","","","","","","","",""
"","","","Uhana","2019.04.01","32","145","","","","","","","","","",""
"","","අම්පාර","","","","","","","","","","","","","",""
"නැගගනහිර පලාත","","","Dehiattakandiya","2019.04.04","690","2570","","","","","","","","","",""
"","15","mk;ghiw","","Drought","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","",""
"","","Ampara","Potuvil","2019.04.05","1195","3738","","","","","","","","","",""
"Eastern","","","","","","","","","","","","","","","",""
"","","","Mahaoya","2019.04.08","1574","5978","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව    khtl;l $l;Lj;njhif  District Total","","","3797","13541","0","0","0","0","0","0","0","0","0","0"
