"","","Gampaha","","","","","","","","","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","","","","",""
"බස්නාහිර පලාත","","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","2487","7461","0","0","0","0","0","0","0","0","0","0",""
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","","2487","7461","0","0","0","0","0","0","0","0","0","0",""
"","","","Warakapola","","2024.03.11","56","271","","","","","","","","","","",""
"","","","Ruwanwella","","2024.03.11","110","550","","","","","","","","","","",""
"","","","Yatiyanthota","","2024.03.14","80","289","","","","","","","","","","",""
"","","කෑගල්ල","","","","","","","","","","","","","","","","Drinking water is"
"","2","Nffhiy","Dareniyagala","Drought","2024.03.17","95","394","","","","","","","","","","","being distributed for"
"","","","","","","","","","","","","","","","","","","drought areas"
"","","Kegalle","","","","","","","","","","","","","","","",""
"","","","Dehiovita","","2024.03.19","160","672","","","","","","","","","","",""
"","","","Galigamuwa","","2024.03.18/19","209","744","","","","","","","","","","",""
"","","","Kegalle","","2024.03.15","80","280","","","","","","","","","","",""
"","","","","Lightning","2024.04.23","1","4","","","","","1","","","","","",""
"","","","Ruwanwella","","","","","","","","","","","","","","",""
"","","","","Tree fallan","2024.04.23","2","11","","","","","2","","","","","",""
"","","","","Lightning","2024.04.23","1","4","","","","","1","","","","","",""
"","","","Dehiovita","","","","","","","","","","","","","","",""
"","","","","Tree fallan","2024.04.23","2","9","","","","","2","","","","","",""
"සබරගමුව පලාත","","","Deraniyagala","Lightning","2024.04.23","3","9","","","","","3","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","","","",""
"","","","Aranayaka","Lightning","2024.04.22","1","6","","","","","1","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","","","",""
"","","","Yatiyanthota","Highwind","2024.04.23","1","3","","","","","1","","","","","",""
"","","","Rambukkana","Highwind","2024.04.22","3","10","","","","","3","","","","","",""
"","","","","Highwind","2024.04.22","7","29","","","","","7","","","","","",""
"","","","Mavanella","","","","","","","","","","","","","","",""
"","","","","Lightning","2024.04.22","1","5","","","","","1","","","","","",""
"","","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","812","3290","0","0","0","0","22","0","0","0","0","0",""
"","","","Godakawela","Highwind","2024.04.22","3","11","","","","","3","","","","","",""
"","","","Balangoda","Highwind","2024.04.22","1","3","","","","","1","","","","","",""
"","","රත්නපුර ,uj;jpdGhp","","","","","","","","","","","","","","","",""
"","3","","","","","","","","","","","","","","","","",""
"","","Rathnapura","","","","","","","","","","","","","","","",""
"","","","Waligapola","Lightning","2024.04.23","2","9","","","","","1","","","","","",""
"","","","Palmadulla","Highwind","2024.04.23","4","19","","","","","4","","","","","",""
"","","දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","10","42","0","0","0","0","9","0","0","0","0","0",""
