"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","0","0","0","0","0","0","1","0","0","1","14","46"
"","මන්නාරම","","","","","","","","","","","","","","",""
"","7","Manthai West","Heavy Rain","2022.11.08","1","4","","","","","1","","","","",""
"උතුරු පලාත","kd;dhH   Mannar","","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1","4","0","0","0","0","1","0","0","0","0","0"
"Northen","","","","","","","","","","","","","","","",""
"","කිලිනනාච්චිය","Pachchilaippalli","","","15","42","","","","","","","","","",""
"","8
fpspnehr;rp","","Flood","2022.11.11","","","","","","","","","","","",""
"","Killinochchi","Kandawalai","","","21","71","","","","","","","","","",""
"","","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","36","113","0","0","0","0","0","0","0","0","0","0"
