"Nky; khfhzk","","","","","","","","","","","",""
"බසරනාහිර පලාත
දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","4","23","0","0","0","0","3","0","0","0","0",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","4","23","0","0","0","0","3","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","6500","21561","0","7","0","3","109","2","0","2","80","270"
"","","","ආපදා කළමනාකරණ මධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්සර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","ගවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…............................................","","","","","","","","",""
"","","","J.M.A.R.Jayarathne","","","","","","","","",""
"","","","Deputy Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
