"","jp.kiy","Town & Grace","Heavy Rain","2022.04.14","1","3","","","","","1","","","","","","",""
"පලාත fpof;F","","","","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","3","12","2","0","0","0","1","","0","0","0","0","0",""
"Eastern","","","","","","","","","","","","","","","","","",""
"","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","3","12","2","0","0","0","1","","0","0","0","0","0",""
"","","Pelmadulla","High wind","2022.04.11","1","3","","","","","","","","","","","",""
"","","Balangoda","Cutting failure","2022.04.12","1","1","","","","","1","","","","","","",""
"","","Imbulpe","Lightning","2022.04.12","1","2","","","","","1","","","","","","",""
"","රත්නපුර","","","","","","","","","","","","","","","","",""
"සබරගමුෙ","","Kuruvita","High wind","2022.04.12","1","4","","","","","1","","","","","","",""
"","2
,uj;jpdGhp","","","","","","","","","","","","","","","","",""
"පලාත","","","","","","","","","","","","","","","","","",""
"","","Eheliyagoda","High wind","2022.04.12","2","7","","","","","2","","","","","","",""
"","Rathnapura","","","","","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","","","",""
"","","Weligepola","Cutting failure","2022.04.13","1","4","","","","","1","","","","","","",""
"Sabaragamuw","","","","","","","","","","","","","","","","","",""
"a","","Kuruvita","Fire","2022.04.14","1","5","","","","","1","","","","","","",""
"","","Kalthota","Flood","2022.04.15","4","14","","","","","4","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","12","40","0","0","0","0","11","","0","0","0","0","0",""
"","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","12","40","0","0","0","0","11","","0","0","0","0","0",""
"","යාපනය","Uduvil","","2022.04.17","6","15","","","","","4","","","","","","",""
"","3
aho;g;ghzk;","","Lightning","","","","","","","","","","","","","","",""
"","","Maruthankerny","","2022.04.13","1","5","","","","","1","","","","","","",""
"","Jaffna","","","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","7","20","0","0","0","0","5","","0","0","0","0","0",""
"","කිලිවනාච්චිය","Pachchilapalli","","2022.04.13","1","2","","","","","","","","","","","",""
"","","","Lightning & Heavy","","","","","","","","","","","","","","",""
"","4
fpspnehr;rp","","","","","","","","","","","","","","","","",""
"උතුරු පලාත/","","","rain","","","","","","","","","","","","","","",""
"","Killinochchi","Karachchi","","2022.04.14","1","5","","","","","","","","","","","",""
"tl","","","","","","","","","","","","","","","","","",""
"khfhzk;/","","","","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","2","7","0","0","0","0","0","","0","0","0","0","0",""
"Northen/","","","","","","","","","","","","","","","","","",""
"","මුලතිව්","","","","","","","","","","","","","","","","",""
"","","","Lightning & Heavy","","","","","","","","","","","","","","",""
"5","Ky;iyj;jPT","Oddusudan","","2022.04.10","1","4","","","","","1","","","","","","",""
"","","","rain","","","","","","","","","","","","","","",""
"","Mulaitivu","","","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","1","4","0","0","0","0","1","","0","0","0","0","0",""
