"","දිනය /jpfjp / Date : 27th  December  2019 at 0900hrs","","","","","","","","","","",""
"","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","බලපෑමට ලක්වු","","","Nrjkile;j","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","Administrative purvie","","","ghjpf;fg;gl;l Affected","","අතුරුදහ","tPLfs; Houses","Other Damages","","","miktplk; Safe Location",""
"","","","","","තුවාලවු","","","","","","",""
"","","","","","","න්වූ","Damaged","","","","",""
"","","","","","පුද්ගලයි","","","","","","",""
"","","","","","","පුද්ගලයි","","","","","",""
"","","","ආරම්භක දිනය","","න්","","","","","","",""
"","","","","","","න්","","","","","",""
"පළාත","","ආපදාව","mdu;j;jk;","මිය යෑම්","fhaki","","","කුඩා හා මධය","ඉතා වැදගත්","","","ලවනත් කරුණු"
"","","","","","","","","","","ආරක්ිත","",""
"","","","","","","fhzh","","","","","",""
"khfhzk;","#","mdHj;jk;","Muk;gpj;j jpfjp","kuzq;fs;","le;NjhH","","අර්ධ","පරිමාණ වයාපාරික","යටිතල පහසුකම්","","","NtW Fwpg;Gf;fs;"
"","","","","","","ky;Ngh","","","","ස්ත්‍
රථාන","",""
"","","","","","","","","","","","පවුේ",""
"Province","","Disaster","Date of","Deaths","","පූර්ණ","හානි","ස්ත්‍
රථාන சிறிய,","වලට වූ හානි","ස්ත්‍ංඛ්‍යාව","","Remarks"
"","දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","NdhH","","நடுத்தர,","","","පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","","","commenced","","Injured","හානි","gFjpa","","mbg;gilf;","vz;zpf;i","",""
"","மாவட்டம்","gpuNjr nra.gp","FLk;gq;fs;","egHfs;","","Missin","","நிறுவனங் களி","","","egHfs; 
FLk;gq;f",""
"","","","","","","KOik","sT","ன
்  சேதங் கள்","fl;likg;Gf;fs;","f   No.","",""
"","District","DS Division","Families","People","","g","","","","","s; 
Persons",""
"","","","","","People","Fully","Partiall","","Damages to","of Safety","",""
"","","","","","","","","Small, Medium,","","","",""
"","","","","","","People","","","","","Families",""
"","","","","","","","y","","critical","Location","",""
"","","","","","","","","Enterprises","","","",""
"","","","","","","","","Damages","Infrastructure","s","",""
"","","Bandarawela","1","5","","","","","","1","1","5 Yowun Senankaya"
