"බස්ත්‍රනොහිර පලොත","","","","","","","","","","","",""
"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","6","35","0","0","0","3","3","0","0","1","4","13"
"පළොත් ඵකතුව khfhz $l;Lj;njhif  Province Total","6","35","0","0","0","3","3","0","0","1","4","13"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","3629","12369","0","7","0","4","3476","36","33","1","4","13"
"","","","ආපදො කළමනොකරණ මධ්‍යස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","්වබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","J.M.A.R. Jayarathna","","","","","","","","",""
"","","","Deputy Director /Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
