"","","","","","","","","","","","","","","","","","","","","areas"
"","Killinochchi","","","","","","","","","","","","","","","","","","",""
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","239","732","0","0","0","","0","0","","0","0","","0","0","0",""
"උතුරු පලාත","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","Drinking water is being"
"tl khfhzk;","යාපනය","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","distributed for drought"
"Northen","3
aho;g;ghzk  ;","Chankanai","Drought","2024.06.25","8118","25506","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","areas (Families- 992,"
"","Jaffna","","","","","","","","","","","","","","","","","","","Peoples - 3472)"
"","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","8118","25506","0","0","0","","0","0","","0","0","","0","0","0",""
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","8357","26238","0","0","0","","0","0","","0","0","","0","0","0",""
"","අම්පාර","","","","","","","","","","","","","","","","","","","02 Persons have gone"
"","mk;ghiw    
4","Addalachchenai","Boat Missing","2024.07.13","","","","","1","","","","","","","","","","","to sea for fishing"
"නැනගනහිර පලාත","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","activities"
"","Ampara","","","","","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","","","","","",""
"Eastern","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","0","0","0","0","1","","0","0","","0","0","","0","0","0",""
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","0","0","0","0","1","","0","0","","0","0","","0","0","0",""
"","ගාල්ල             fhyp","","","","","","","","","","","","","","","","","","",""
"","5
       Galle","Habaraduwa","High Wind","2024.08.16","1","4","","","","","1","","","","","","","","",""
"දකුණු පලාත","","","","","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","","","",""
"Southern","","දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","1","4","0","0","0","","1","0","","0","0","","0","0","0",""
"","","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","1","4","0","0","0","","1","0","","0","0","","0","0","0",""
