"දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","185","703","0","0","0","0","85","6","0","1","18","59"
"පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","185","703","0","0","0","0","85","6","0","1","18","59"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","286","1029","0","0","1","0","85","6","0","12","295","947"
"","","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","වෙබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…..............................................","","","","","","","","",""
"","","","SI H.M.A.Senaviratne","","","","","","","","",""
"","","","Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
