"","","","","","","","","","නිවාස්ත්‍ හානි","","","","","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","බලපෑමට ලක්වු","","","","","Nrjkile;j","","","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd","","",""
"","","Administrative purview","","ghjpf;fg;gl;l    Affected","","","","","tPLfs; Houses","","","Other Damages","","","miktplk; Safe Location","","",""
"","","","","","","","තුවාලවු","අතුරුදහ","Damaged","","","","","","","","",""
"","","","ආරම්භක දිනය","","","","පුද්ගලයින්","න්වූ","","","","","","","","","",""
"","","","mdu;j;jk;","","","මිය යෑම්","","පුද්ගලයින්","","","","","","","","","",""
"","","","ආපදාව","","","","","","","","","","","","","","",""
"පළාත khfhzk;","","","","","","kuzq;f","fhakil","fhzhky;","","","කුඩා හා මධය","","","","","","","ලවනත් කරුණු                 NtW"
"","#","","Muk;gpj;j jpfjp  
mdHj;jk","","","","","","","","","","","","","","",""
"","","","","","","s;","e;NjhH","NghNdhH","","","පරිමාණ වයාපාරික","","ඉතා වැදගත් යටිතල","ආරක්ිත","","","","Fwpg;Gf;fs; Remarks"
"Province","","","","","","","","","","","","","","","","","",""
"","","","Date of 
Disaster","","","Deaths","","","","","ස්ත්‍
රථාන சிறிய,","","පහසුකම් වලට වූ","ස්ත්‍
රථාන","","පවුේ","",""
"","","","","","","","","","පූර්ණ","","","","","","","","",""
"","","ප්‍රා.ලේ. ලකා","commenced","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","Injured","Missing","","අර්ධ හානි","நடுத்தர,","","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව","","ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්",""
"","දිස්ත්‍රික්කය","","","","","","","","හානි","","","","","","","","",""
"","","","","","","","People","People","","","நிறுவனங்களின்","","","","","","",""
"","","gpuNjr nra.gp     DS","","FLk;gq;fs;","egHfs;","","","","","gFjpasT","","","fl;likg;Gf;fs;","vz;zpf;i","","FLk;gq;f","egHfs;",""
"","மாவட்டம் District","","","","","","","","KOik","","","","","","","","",""
"","","","","Families","People","","","","","Partially","சேதங்கள்; Small,","","Damages to","f   No.","","s;","Persons",""
"","","Division","","","","","","","Fully","","","","","","","","",""
"","","","","","","","","","","","Medium,","","critical","of Safety","","Families","",""
"","","","","","","","","","","","Enterprises","","Infrastructure","Locations","","","",""
"","","","","","","","","","","","Damages","","","","","","",""
"","","","","","","","","","","","","","","","","","","02 Families (12 members)"
"","","Lunugala","Cutting Failure
2023.02.03","2","12","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","are in relation homes."
"","බදුල්ල","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","01 Person died due to Tree"
"","1
gJs;is","Bandarawela","High wind & Rain
2023.02.03","1","4","1","","","","","","","","","","","",""
"ඌෙ","","","","","","","","","","","","","","","","","","Fallen"
"","Badulla","","","","","","","","","","","","","","","","",""
"Cth khfhzk;","","","","","","","","","","","","","","","","","",""
"","","Meegahakiwula","High wind & Rain
2023.02.07","1","1","","","","","1","","","","","","","",""
"Uva","","","","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","4","17","1","0","0","0","1","","0","0","","0","0","0",""
"","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","4","17","1","0","0","0","1","","0","0","","0","0","0",""
"","කිලින ොච්චිය","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","01 Family (5 members) is in"
"","2
fpspnehr;rp","Kandawalai","Rain & High wind
2023.02.03","7","21","","","","1","3","","","","","","","",""
"උතුරු පලොත","","","","","","","","","","","","","","","","","","relation homes."
"tl khfhzk;","Killinochchi","","","","","","","","","","","","","","","","",""
"Northen","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","7","21","0","0","0","1","3","","0","0","","0","0","0",""
"","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","7","21","0","0","0","1","3","","0","0","","0","0","0",""
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","11","38","1","0","0","1","4","","0","0","","0","0","0",""
