";North Western","Kalpitiya","","2024.11.22/24","124
482","","","","","","","",""
"","Pallama","","2024.11.22/24","1
3","","","","1","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","384
1794","0","0","0","0
5","17","0","0
0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","384
1794","0","0","0","0
5","17","0","0
0","0"
"","Rathnapura","","2024.11.20/21","4
13","","","","4","","","",""
"","","Heavy Rain/Cutting","","","","","","","","","",""
"","Kuruwita","","2024.11.21","3
10","","","","3","","","",""
"","","Faliure/Lightning","","","","","","","","","",""
"","Kahawatta","","2024.11.22","2
8","","","","2","","","",""
"","Embilipitiya","Tree Fallen","2024.11.22","1
3","","","","1","","","",""
"","රත්නපුර","","","","","","","","","","",""
"","Kalthota","Lightning","2024.11.22","1
3","","","","1","","","",""
"","2
,uj;jpdGhp","","","","","","","","","","",""
"","Godakawela","Tree Fallen","2024.11.24","1
6","","","","1","","","",""
"","Rathnapura","","","","","","","","","","",""
"","Weligepola","Tree Fallen","2024.11.24","1
4","","","","1","","","",""
"ස්ත්‍බරගමුව පලාත","Pelmadulla","Tree Fallen","2024.11.24","2
5","","","","2","","","",""
"rg;ufKt","Balangoda","High Wind","2024.11.24","1
2","","","","1","","","",""
"Sabaragamuwa","","","","","","","","","","","",""
"","Kahawaththa","Lightning","2024.11.24","2
3","","","","2","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","18
57","0","0","0","0
18","0","0","0
0","0"
"","","Tree Fallen","2024.11.21","3
13","","","","3","","","",""
"","Warakapola","","","","","","","","","","",""
"","කෑගල්ල","","","","","","","","","","",""
"","","Rock Fallen","2024.11.24","1
4","","","","1","","","",""
"","3
Nffhiy","","","","","","","","","","",""
"","Aranayake","Cutting Faliure","2024.11.22","2
9","","","","2","","","",""
"","Kegalle","","","","","","","","","","",""
"","Mawanella","Cutting Faliure","2024.11.24","6
23","","","","6","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","12
49","0","0","0","0
12","0","0","0
0","0"
"","පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","30
106","0","0","0","0
30","0","0","0
0","0"
"","Chavakachcheri","","2024.11.18-20","288
945","","","","10","","","",""
"","Kayts","Flash Flood","2024.11.20-21","215
901","","","","2","","","",""
"","Point Pedro","","2024.11.20","10
35","","","","8","","","",""
"","","Lightning","2024.11.19","1
3","","","","1","","","",""
"","Nallur","","","","","","","","","","",""
"","","Heavy Rain / Flash","","","","","","","","","",""
"","","","2024.11.21","28
90","","","","1","","","",""
"","","Flood","","","","","","","","","",""
"","Thellippalai","","","21
64","","","","","","","",""
"","යාපනය","","","","","","","","","","",""
"","Chankanai","","","574
2341","","","","1
1","","","",""
"","4
aho;g;ghzk;","","","","","","","","","","",""
"","Jaffna
Karainagar","Heavy Rain / Flash","","141
508","","","","2","","","",""
"","","","2024.11.21","","","","","","","","",""
"","","Flood","","","","","","","","","",""
"","Sandilippay","","","266
932","","","","2","","","",""
"","Kopay","","","19
73","","","","4","","","",""
"","Jaffna","","","470
1520","","","","","","","",""
"","Uduvil","Flash Flood","2024.11.24","3
9","","","","1","1","","",""
"","Delft","Flash Flood / Wind","2024.11.25","3
8","","","","1","","","",""
"උතුරු පලාත","","","","","","","","","","","",""
"tl khfhzk;","Velanai","Flash Flood / Wind","2024.11.25","1
7","","","","1","","","",""
"Northen","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","2040
7436","0","0","0","1
34","1","0","0
0","0"
