"","ලේකම් - රාජ්‍ය පරිපාලන, ආපදා කළමනාකරණ හා පශු ස්ත්‍ම්පත් ස්ත්‍ංවර්ධන අමාතයාංශය / சேயலாளர், சபாது நிர்வாக மற்றும்  அனர்த்த முகாமமத்துவ அமமே்சு / Secretary, Ministry of Public Administration, Disaster Management & Livestock Development","","","","","","","","","","",""
"රාජ්‍ය පරිපාලන ස්ත්‍හ ආපදා කළමනාකරණ අමාතයාංශය ගරු අමාතයතුමාලේ පුද්ගලික ලේකම් /சகௌரவ பிரமைக்கு தனியார் சேயலாளர் சபாது நிர்வாக மற்றும்  அனர்த்த முகாமமத்துவ அமமே்ேர் / Private Secretary to the Hon. Minister of Public Administration & Disaster Management","","","","","","","","","","","",""
"","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","බලපෑමට ලක්වු","","","Nrjkile;j","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","Administrative purvie","","","ghjpf;fg;gl;l Affected","","අතුරුදහ","tPLfs; Houses","Other Damages","","","miktplk; Safe Location",""
"","","","","","තුවාලවු","","","","","","",""
"","","","","","","න්වූ","Damaged","","","","",""
"","","","","","පුද්ගලයි","","","","","","",""
"","","","","","","පුද්ගලයි","","","","","",""
"","","","ආරම්භක දිනය","","න්","","","","","","",""
"","","","","","","න්","","","","","",""
"පළාත","","ආපදාව","mdu;j;jk;","මිය යෑම්","fhaki","","","කුඩා හා මධය","ඉතා වැදගත්","","","ලවනත් කරුණු"
"","","","","","","","","","","ආරක්ිත","",""
"","","","","","","fhzh","","","","","",""
"khfhzk;","#","mdHj;jk;","Muk;gpj;j jpfjp","kuzq;fs;","le;NjhH","","අර්ධ","පරිමාණ වයාපාරික","යටිතල පහසුකම්","","","NtW Fwpg;Gf;fs;"
"","","","","","","ky;Ngh","","","","ස්ත්‍
රථාන","",""
"","","","","","","","","","","","පවුේ",""
"Province","","Disaster","Date of","Deaths","","පූර්ණ","හානි","ස්ත්‍
රථාන சிறிய,","වලට වූ හානි","ස්ත්‍ංඛ්‍යාව","","Remarks"
"","දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","NdhH","","நடுத்தர,","","","පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","","","commenced","","Injured","හානි","gFjpa","","mbg;gilf;","vz;zpf;i","",""
"","மாவட்டம்","gpuNjr nra.gp","FLk;gq;fs;","egHfs;","","Missin","","நிறுவனங் களி","","","egHfs; 
FLk;gq;f",""
"","","","","","","KOik","sT","ன
்  சேதங் கள்","fl;likg;Gf;fs;","f   No.","",""
"","District","DS Division","Families","People","","g","","","","","s; 
Persons",""
"","","","","","People","Fully","Partiall","","Damages to","of Safety","",""
"","","","","","","","","Small, Medium,","","","",""
"","","","","","","People","","","","","Families",""
"","","","","","","","y","","critical","Location","",""
"","","","","","","","","Enterprises","","","",""
"","","","","","","","","Damages","Infrastructure","s","",""
"","","Heavy Rain","","","","","","","","","",""
