"Lightning/High Wind","2019.04.28,29","6","25","","","","","6","","","","",""
"","","415","1802","0","0","0","0","75","0","0","0","0","0"
"","","415","1802","0","0","0","0","75","0","0","0","0","0"
"","","99225","340853","3","15","0","37","1100","79","6","5","72","255"
"","","","","රාජකාරි භාර ිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","","","","",""
"","","","","මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :","","","","","","","","",""
"","","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","","ෆැක්සර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","","නවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","","."
