"දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","6","23","0","0","0","0","6","0","0","0","0",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","6","23","0","0","0","0","6","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","4000","15446","5","2","3","17","1754","113","0","5","51","197"
"","","","ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","ලවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","K.A.D.P.K.Kodippili","","","","","","","","",""
"","","","Dupety Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
