"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","1
5","0","0","0","0
1","0","0","0
0","0"
"","Kothmale","Cutting failure","2022.08.01","74
281","","","3","60","","","",""
"","Ambagamuwa","Cutting failure / Flood","2022.08.01","228
843","3","","","2
106","","","2
21","83"
"","නුවරඑලිය","","","","","","","","","","",""
"2","Etnuypah  
Nuwaraeliya","Flood / Landslide Risk","2022.08.01","310
1159","","1","","229","","","1
1","5"
"","Nuwara Eliya","","","","","","","","","","",""
"","Hanguranketha","High Wind","2022.08.01","9
29","","","","9","","","",""
"","Walapane","Rock fallen","2022.08.01","1
4","","","","1","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","622
2316","3","1","3","2
405","0","0","3
22","88"
"","","Heavy Rain & High","","","","","","","","","",""
"","Pathadumbara","","","2
10","","","","2","","","",""
"","","wind","","","","","","","","","",""
"","Yatinuwara","Tree Fallen","","13
48","","","","13","","","",""
"","Harispattuwa","","","9
40","","","","9","","","",""
"","Pathahewaheta","","","13
47","","","","13","","","",""
"","Gangawatakorale","","","7
31","","","","7","","","",""
"","Akurana","","","6
21","","","","6","","","",""
"","Deltota","","","7
32","","","","7","","","",""
"","Minipe","","","1
4","","","","1","","","",""
"3","නුවර fz;b Kandy","","2022.08.01/02/03","","","","","","","","",""
"මධ්‍යම පලාත","Doluwa","","","4
17","","","","4","","","",""
"kj;jpa","Poojapitiya","","","10
47","","","","10","","","",""
"khfhzk;","Udunuwara","","","17
64","","","","17","","","",""
"Central","","","","","","","","","","","",""
"","Madadumbara","","","24
93","","","","24","","","",""
"","Udapalatha","","","168
475","","","","7","","","",""
"","Kundasale","Heavy Rain","","9
38","","","","9","","","",""
"","Thmpane","Heavy Rain & High wind","","2
7","","","","2","","","",""
"","Ududumbara","Heavy Rain","","8
24","","","","8","","","",""
"","Pasbagekorale","Flood","","948
3955","1","","","15
9","","","2
29","109"
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1248
4953","1","0","0","15
148","0","0","2
29","109"
"","Rattota","","2022.08.01","17
65","","1","","17","","","",""
"","Ukuwela","","2022.08.03","6
18","","","","6","","","",""
"","Yatawattha","","2022.08.01","2
6","","","","2","","","",""
"","Mathale
මාතලල් khj;jis","","2022.08.03","7
26","","","","7","","","",""
"4","","Heavy Rain","","","","","","","","","",""
"","Matale
Dambulla","","2022.08.05","1
2","","","","1","","","",""
"","Laggala pllegama","","2022.08.05","2
9","","","","2","","","",""
"","Galewela","","2022.08.05","1
6","","","","1","","","",""
"","Pallepola","","2022.08.04","6
20","","","","6","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","42
152","0","1","0","0
42","0","0","0
0","0"
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","1912
7421","4","2","3","17
595","0","0","5
51","197"
"","Madampagama
ගාල්ල","Tree Fallen","","1
2","","","","1","","","",""
"5","","","2022.08.01","","","","","","","","",""
"","fhyp       Galle
Kadawathsathra","Rock fallen","","1
6","","","","1","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2
8","0","0","0","0
2","0","0","0
0","0"
