"","ම දර්ශකය අනුව මිනිස්ත්‍ර  ශරීර වස්ත්‍ෞඛය තත්වයට විය හැකි බලපෑම  ඉහත වගුවේ දක්වා ඇත. වමය"
"වස්ත්‍ෞඛය ස්ත්‍හ වේශීය වවදය වස්ත්‍රවා අමාතයාංශවේ ස්ත්‍හවයෝගය ස්ත්‍හ උපවදස්ත්‍ර අනුව ස්ත්‍කස්ත්‍ා ඇත.",""
"ක්‍රි
යාක  යුු ආකාරය",""
"ව
ැඩ බිම් ුල",": ප්‍රමාණවත් වලස්ත්‍  ජලය පානය කරන්තන. වස්ත්‍වණ ඇති ස්ත්‍රථාන වල හැකි පමණ විවේක"
"","ගන්තන."
"නිවවස් ුල",": වැඩිහිටි ස්ත්‍හ වරෝගී පුේගලයින්ත පිලිබඳ ස්ත්‍ැලකිලිමත් වවන්තන."
"වාහන ුල",": කුඩා ළමුන්ත වාහන ුල තනියම රඳවා වනායන්තන."
"එළිමහවන්ත",": අධික වවවහස්ත්‍කාරී කටුයුු සීමා කරන්තන. වස්ත්‍වණ ඇති ස්ත්‍රථාන වල රැවඳන්තන."
"","ප්‍රමාණවත් වලස්ත්‍ ජලය පානය කරන්තන."
"ඇඳුම්",": සුදු වහෝ ලා පැහැති ස්ත්‍ැහැේු ඇඳුම් භාවිතා කරන්තන."
