"","දිනය /jpfjp / Date : 01st November  2020 at 1800hrs","","","","","","","","","","","","",""
"","","","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","","","","","බලපෑමට ලක්වු","","","","","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","","","","","Nrjkile;j","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","","","","","ghjpf;fg;gl;l","","","","","","","","",""
"","","Administrative purview","","","","","","අතුරුදහ","tPLfs; Houses","","Other Damages","","miktplk; Safe Location",""
"","","","","","Affected","","තුවාලවු","","","","","","",""
"","","","","","","","","න්වූ","Damaged","","","","",""
"","","","","","","","පුද්ගලයි","","","","","","",""
"","","","","","","","","පුද්ගලයි","","","","","",""
"","","","","ආරම්භක දිනය","","","න්","","","","","","",""
"","","","","","","","","න්","","","","","",""
"පළාත","","","","mdu;j;jk;","","මිය යෑම්","fhaki","","","","","","",""
"","","","","ආපදාව","","","","fhzh","","කුඩා හා මධය","ඉතා වැදගත්","","","ලවනත් කරුණු         NtW"
"khfhzk;","#","","","Muk;gpj;j jpfjp","","kuzq;fs;","le;NjhH","","","","","","",""
"","","","","","","","","","","පරිමාණ වයාපාරික","","ආරක්ිත","",""
"","","","","mdHj;jk    Disaster","","","","ky;Ngh","අර්ධ","","යටිතල පහසුකම්","","","Fwpg;Gf;fs; Remarks"
"Province","","","","Date of","","Deaths","","","","","","ස්ත්‍
රථාන","පවුේ",""
"","","","","","","","","NdhH","පූර්ණ","ස්ත්‍
රථාන சிறிய,","","","",""
"","","","","commenced","","","Injured","","හානි","","වලට වූ හානි","","",""
"","","දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","","පුද්ගලයින් 
පවුේ ස්ත්‍ංඛ්‍යාව","","","","","நடுத்தர,","","ස්ත්‍ංඛ්‍යාව","ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්"
"","","","","","","","","Missin","හානි 
gFjpa","","mbg;gilf;","","",""
"","","மாவட்டம்","gpuNjr nra.gp   DS","","FLk;gq;fs; 
egHfs;","","","","","நிறுவனங் களி","","vz;zpf;i","FLk;gq;f","egHfs;"
"","","","","","","","","g","sT 
KOik","","fl;likg;Gf;fs;","","",""
"","","","","","Families","","People","","","ன
்  சேதங் கள்","","f   No.","s;","Persons"
"","","District","Division","","People","","","","","","","","",""
"","","","","","","","","People","Partiall
Fully","Small, Medium,","Damages to","","",""
"","","","","","","","","","","","","of Safety","Families",""
"","","","","","","","","","y","Enterprises","critical","","",""
"","","","","","","","","","","","","Locations","",""
"","","","","","","","","","","Damages","Infrastructure","","",""
