"","","","","","","","","","","","","","","","","","","","Old Tea factory"
"","","බදුල්ල","","","","","","","","","","","","","","","","","4.Dambethenna"
"","1","gJs;is","","","","","","","","","","","","","","","","",""
"","","","Bandarawela","Cutting Faliure","2023.10.14","","","","","","","","","","","1","3","","7 Udaperuwa Muslim"
"","","Badulla","","","","","","","","","","","","","","","","","Mosque"
"","","","","","","","","","","","","","","","","","","","1.Kalban Tamil School"
"ඌෙ","","","Haputale","Landslide Risk","2023.10.21-23","","","","","","","","","","","2","26","103","2. Galkanda"
"","","","","","","","","","","","","","","","","","","","Muthuwana School"
"Cth khfhzk;","","","","","","","","","","","","","","","","","","",""
"Uva","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","","0","0","0","0","6","110","353",""
"","","ම ොනරොගල","","","","","","","","","","","","","","","","",""
"","2","nkhdwhfiy","Wellawaya","Landslide Risk","2023.11.03","","","","","","","","","","","1","4","","17 Peraketiya Community"
"","","","","","","","","","","","","","","","","","","","Hall"
"","","Moneragala","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","","0","0","0","0","1","4","17",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","0","0","0","0","0","","0","0","0","0","7","114","370",""
"","","ොතර","","","","","","","","","","","","","","","","",""
"","","","","","2023.09.28 to","","","","","","","","","","","","","",""
"","3","khj;jiw","Devinuwara","Flood / Heavy Rain","","","","","","","","","","","","1","4","","21 Hiththetiya Temple"
"දකුනු පලොත","","","","","2023.11.03","","","","","","","","","","","","","",""
"","","Matara","","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","","",""
"Southern","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","0","0","0","0","0","","0","0","0","0","1","4","21",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","0","0","0","0","0","","0","0","0","0","1","4","21",""
"","","","","Heavy Rain / Flash","","","","","","","","","","","","","","",""
"","","","Mundalam","","2023.11.04","","","1","","","","","","","","","","",""
"","","","","Flood","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","1. Palaviya Sinhala"
"","","","","","","","","","","","","","","","","","","","School"
"","","පුත්තල","","","","","","","","","","","","","","","","","2.Pachchikadutundal"
"","4","Gj;jsk;","","","","","","","","","","","","","","","","","Hindu Kovil"
"ෙයඹ පලොත","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","3.Palaviya Muslim"
"","","Puttalam","Puttalam","Flash Flood","2023.11.03","","","","","","","","","","","6","263","530",""
"tlNky; khfhzk;","","","","","","","","","","","","","","","","","","","School  4.Karavita"
"","","","","","","","","","","","","","","","","","","","Village Pre school"
"North Western","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","5.Karavita village"
