"","Weather Forecast for Main Cities","","","","31-Jan-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","30","24","90","60","Showers or thundershowers are likely after 2.00p.m"
"Batticaloa","29","24","95","70","Showers at times"
"Colombo","31","24","85","60","Showers or thundershowers are likely after 2.00p.m"
"Galle","30","24","95","70","Showers or thundershowers after 2.00p.m"
"Jaffna","29","24","85","65","Showers or thundershowers are likely after 2.00p.m"
"Kandy","29","21","95","70","Showers or thundershowers are likely after 2.00p.m"
"Nuwara-Eliya","19","15","95","80","Showers or thundershowers after 2.00p.m"
"Ratnapura","32","23","95","65","Showers or thundershowers after 2.00p.m"
"Trincomalee","29","23","85","70","Showers at times"
"Mannar","30","26","85","70","Showers or thundershowers are likely after 2.00p.m"
