"","Weather Forecast for Main Cities","","","","8-Nov-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","34","24","95","55","Showers or thundershowers"
"Batticaloa","31","25","90","60","Showers or thundershowers after 1.00p.m"
"Colombo","31","25","95","65","Showers or thundershowers after 1.00p.m"
"Galle","29","24","95","75","Showers or thundershowers are likely after 1.00p.m"
"Jaffna","31","24","95","65","Showers or thundershowers at times"
"Kandy","30","21","95","65","Showers or thundershowers after 1.00p.m"
"Nuwara-Eliya","20","12","95","60","Showers or thundershowers after 1.00p.m"
"Ratnapura","34","22","95","65","Showers or thundershowers after 1.00p.m"
"Trincomalee","31","24","95","60","Showers or thundershowers at times"
"Mannar","32","26","95","65","Showers or thundershowers at times"
