"","දදනික තත්ත්ව වාර්තාව- ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date 12th October 2025 at 0900hrs","","","","","","","","","","","","","",""
"","","","","","","","","","නිවාස්ත්‍ හානි","","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப்","","","","බලපෑමට ලක්වු","","","","","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd miktplk;","",""
"","","","","","","","","","Nrjkile;j tPLfs;","","","","","",""
"","பிரிவு Administrative purview","","","","ghjpf;fg;gl;l    Affected","","","","","","Other Damages","","Safe Location","",""
"","","","","","","","තුවාලවු","","Houses Damaged","","","","","",""
"","","","ආරම්භක දිනය","","","","","","","","","","","",""
"","","","","","","","පුද්ගලයින්","අතුරුදහන්වූ","","","","","","",""
"","","","mdu;j;jk;","","","","","","","කුඩා හා මධය","","","","","ලවනත් කරුණු"
"","","","","","","මිය යෑම්","","පුද්ගලයින්","","","ඉතා වැදගත්","","","",""
"","","ආපදාව","","","","","","","","පරිමාණ වයාපාරික","","","","",""
"පළාත khfhzk;","","","Muk;gpj;j","","","kuzq;f","fhaki","fhzhky;","","","යටිතල පහසුකම්","ආරක්ිත","","",""
"#","","mdHj;jk","","","","","","","","ස්ත්‍
රථාන சிறிய,","","","","","NtW"
"","","","jpfjp","","","s;","le;NjhH","NghNdhH","","","","","","",""
"Province","","","","","","","","","පූර්ණ","","වලට වූ හානි","ස්ත්‍
රථාන  ස්ත්‍ංඛ්‍යාව","","",""
"දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","","","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","","","","நடுத்தர,","","","","","Fwpg;Gf;fs;"
"","","Disaster","","","","Deaths","","Missing","අර්ධ හානි","","mbg;gilf;","","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්",""
"","","","Date of","","","","","","හානි","நிறுவனங் க","","vz;zpf;if","","","Remarks"
"மாவட்டம்","gpuNjr nra.gp","","","FLk;gq;fs;","egHfs;","","Injured","People","gFjpasT","","","","FLk;gq;fs;","egHfs;",""
"","","","","","","","","","KOik","ளின்","fl;likg;Gf;fs;","No. of","","",""
"","","","commenced","Families","People","","","","Partially","","","","Families","Persons",""
"District","DS Division","","","","","","People","","Fully","சேதங் கள்","Damages to","Safety","","",""
"","","","","","","","","","","Small, Medium,","","Locations","","",""
"","","","","","","","","","","","critical","","","",""
"","","","","","","","","","","Enterprises","","","","",""
"","","","","","","","","","","","Infrastructure","","","",""
"","","","","","","","","","","Damages","","","","",""
"Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill
Nill","Nill","Nill","Nill","Nill","Nill",""
