"දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","10","34","0","0","0","0","10","0","0","0","0","0"
"පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","10","34","0","0","0","0","10","0","0","0","0","0"
"","27","98","3","0","0","0","18","0","0","3","8","34"
"","","","රොජකොරි භොර නිළධොරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","","","","",""
"","","","මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :","","","","","","","","",""
"","","","ප්‍රදීප් නකොඩිප්ිලි මයො  , jpU.gpujPg; nfhbg;gpyP> Mr. Pradeep Kodippili         
                                  ආපදො කළමනොකරණ මධයස්ථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","නෙබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","K.G.Mahendra Jagath","","","","","","","","",""
"","","","Assistant Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer. No Signature is required","","","","","","","","",""
