"","","","Drought","2024.03.11","56","271","","","","","","","","","","","","",""
"","","","Lightning","2024.03.06","1","4","","","","","1","","","","","","","",""
"","","Ruwanwella","","","","","","","","","","","","","","","","",""
"","","","Drought","2024.03.11","110","550","","","","","","","","","","","","",""
"","කෑගල්ල","","","","","","","","","","","","","","","","","",""
"","Nffhiy     
1","","Tree Fallen","2024.05.07","1","2","","","","","1","","","","","","","",""
"සබරගමුෙ පලොත","","","","","","","","","","","","","","","","","","",""
"","","Yatiyanthota","","","","","","","","","","","","","","","","","Drinking water is"
"","Kegalle","","","","","","","","","","","","","","","","","",""
"rg;ufKt","","","","2024.03.14","80","289","","","","","","","","","","","","","being distributed for"
"","","","","","","","","","","","","","","","","","","","drought areas"
"Sabaragamuwa","","","","","","","","","","","","","","","","","","",""
"","","Dareniyagala","","2024.03.17","95","394","","","","","","","","","","","","",""
"","","Dehiovita","Drought","2024.03.19","160","672","","","","","","","","","","","","",""
"","","Galigamuwa","","2024.04.29","65","246","","","","","","","","","","","","",""
"","","Kegalle","","2024.03.15","80","280","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","650","2714","0","0","0","0","4","","0","","0","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","650","2714","0","0","0","0","4","","0","","0","0","0","0",""
"","කිලින ොච්චිය","","","","","","","","","","","","","","","","","","Drinking water is"
"","2
fpspnehr;rp","Karachchi","Drought","2024.04.17","432","946","","","","","","","","","","","","","being distributed for"
"උතුරු පලොත","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","drought areas"
"","Killinochchi","","","","","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","","","","",""
"Northen","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","432","946","0","0","0","0","0","","0","","0","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","432","946","0","0","0","0","0","","0","","0","0","0","0",""
"","ත්‍රීකුණොමලය","","","","","","","","","","","","","","","","","",""
"ැනග හිර පලොත","3
jp.kiy","Muthur","Drought","2024.04.22","464","1334","","","","","","","","","","","","",""
"","Trincomalee","","","","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","","","","",""
"Eastern","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","464","1334","0","0","0","0","0","","0","","0","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","464","1334","0","0","0","0","0","","0","","0","0","0","0",""
"","ගොල්ල","","","","","","","","","","","","","","","","","",""
"","4","Benthota","Lightning","2024.05.07","1","4","","","","","1","","","","","","","",""
"දකුනු පලොත njd;","fhyp       Galle","","","","","","","","","","","","","","","","","",""
"khfhzk; Southern","","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","1","4","0","0","0","0","1","","0","","0","0","0","0",""
"","","පළොත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","1","4","0","0","0","0","1","","0","","0","0","0","0",""
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","1547","4998","0","0","0","0","5","","0","","0","0","0","0",""
