"","","","","","","","","","","නිවාස්ත්‍ හානි","","","","","",""
"","","","","බලපෑමට ලක්වු","","","","","","","","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","","","","","","Nrjkile;j","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd","","",""
"","","","","ghjpf;fg;gl;l","","","","","","","","","","","",""
"","Administrative purview","","","","","","","අතුරුදහ","tPLfs; Houses","","Other Damages","","miktplk; Safe Location","","",""
"","","","","Affected","","","තුවාලවු","","","","","","","","",""
"","","","","","","","","න්වූ","","Damaged","","","","","Reported","Reported"
"","","","ආරම්භක දිනය","","","","පුද්ගලයින්","","","","","","","","",""
"","","","","","","","","පුද්ගලයින්","","","","","","","Date","Time"
"","","ආපදාව","mdu;j;jk;","","","මිය යෑම්","","","","","","","","","",""
"පළාත khfhzk;","","","","","","kuzq;f","fhaki","","","","කුඩා හා මධය","","","ලවනත් කරුණු                 NtW","",""
"#","","mdHj;jk","Muk;gpj;j jpfjp","","","","","fhzhky;","","","","","","","",""
"Province","","","","","","s;","le;NjhH","","","","පරිමාණ වයාපාරික","ඉතා වැදගත් යටිතල","ආරක්ිත","Fwpg;Gf;fs; Remarks","",""
"","","Disaster","Date of","","","","","NghNdhH","","","","","","","",""
"","","","","","","Deaths","","","","","පහසුකම් වලට වූ 
ස්ත්‍
රථාන சிறிய,","","ස්ත්‍
රථාන  
පවුේ","","",""
"","ප්‍රා.ලේ. ලකා","","","","","","","","පූර්ණ","අර්ධ හානි","","","","","",""
"","","","commenced","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","Injured","","","","நடுத்தர, 
හානි mbg;gilf;","","ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව","","",""
"","දිස්ත්‍රික්කය","","","","","","","Missing","හානි","gFjpas","நிறுவனங்களின்","","","","",""
"","gpuNjr nra.gp     DS","","","FLk;gq;fs;","egHfs;","","People","","","","fl;likg;Gf;fs;","","vz;zpf;i
egHfs; 
FLk;gq;f","","",""
"","மாவட்டம் District","","","","","","","People","KOik","T","","","","","",""
"","","","","Families","People","","","","","","சேதங்கள்; Small, 
Damages to","","s; 
Persons
f   No.","","",""
"","Division","","","","","","","","Fully","Partially","","","","","",""
"","","","","","","","","","","","Medium, 
critical","","Families
of Safety","","",""
"","","","","","","","","","","","Enterprises 
Infrastructure","","Locations","","",""
"","","","","","","","","","","","Damages","","","","",""
"","Udunuwara","","2022.10.02","1","3","","","","","1","","","","","",""
"","Pasbage Korale
නුවර fz;b","High Wind / Heavy","2022.10.04","2","6","","","","","2","","","","","",""
"1","","","","","","","","","","","","","","","",""
"","Kandy
Doluwa","Rain","2022.10.03","1","4","","","","","1","","","","","",""
"","Akurana","","2022.10.03","1","5","","","","","1","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","","","","",""
"kj;jpa khfhzk;","දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total","","","5","18","0","0","0","0","5","0","0","0
0","0","",""
"Central","නුවරඑලිය","","","","","","","","","","","","","","",""
"2","Kothmale
Etnuypah","Fire","2022.10.03","1","4","","","","","1","","","","","",""
"","Nuwara Eliya","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total","","","1","4","0","0","0","0","1","0","0","0
0","0","",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","6","22","0","0","0","0","6","0","0","0
0","0","",""
"","හම්බනවතාට 
Beliatta","","2022.10.02","3","10","","","","","3","","","","","",""
"3
දකුනු පලාත","`k;ghe;Njhl;il","High Wind","","","","","","","","","","","","","",""
"","Katuwana
 Hambantota","","2022.10.02","1","5","","","","","1","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","",""
"Southern","දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total","","","4","15","0","0","0","0","4","0","0","0
0","0","",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","4","15","0","0","0","0","4","0","0","0
0","0","",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","10","37","0","0","0","0","10","0","0","0
0","0","",""
