"","Balangoda
Tree Fallen","2024.07.17","1","5","","","","","1","","","","","","","","",""
"","රත් පුර              
Nivithigala
Tree Fallen","2024.07.17","5","19","","","","","5","","","","","","","","",""
"","1
,uj;jpdGhp","","","","","","","","","","","","","","","","",""
"","Palmadulla
Tree Fallen
Rathnapura","2024.07.17","3","9","","","","","3","","","","","","","","",""
"ස්ත්‍බරගමුව පලොත","","","","","","","","","","","","","","","","","",""
"","Weligapola
Tree Fallen","2024.07.17","4","13","","","","","","","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","","","",""
"Sabaragamuwa","Rathnapura
High wind","2024.07.17","29","122","","","","","29","","","","","","","","",""
"","Kolonna
Tree Fallen","2024.07.17","1","4","","","","","1","","","","","","","","",""
"","Kuruvita
Tree Fallen","2024.07.17","18","60","","","","","18","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","64","242","0","0","0","0","59","","","0","0","","2","4","21",""
"","කෑගල්ල","","","","","","","","","","","","","","","","",""
"","Nffhiy   
2
Yatiyanthota
Tree Fallen","2024.07.15","2","7","","","","","2","","","","","","","","",""
"","Kegalle","","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","2","7","0","0","0","0","2","","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","66","249","0","0","0","0","61","","","0","0","","2","4","21",""
"","කිලින ොච්චිය","","","","","","","","","","","","","","","","","Drinking water is being"
"","3
Karachchi
Drought
fpspnehr;rp","2024.06.24","239","732","","","","","","","","","","","","","","distributed for drought"
"","","","","","","","","","","","","","","","","","","areas"
"","Killinochchi","","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","239","732","0","0","0","0","0","","","0","0","","0","0","0",""
"උතුරු පලොත","","","","","","","","","","","","","","","","","",""
"tl khfhzk;","යොප ය","","","","","","","","","","","","","","","","",""
"Northen","4
Chankanai
Drought
aho;g;ghzk  ;","2024.06.25","8118","25506","","","","","","","","","","","","","",""
"","Jaffna","","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","8118","25506","0","0","0","0","0","","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","8357","26238","0","0","0","0","0","","","0","0","","0","0","0",""
"","ගොල්ල","","","","","","","","","","","","","","","","",""
"","fhyp           
5
Niyagama
Tree Fallen","2024.07.16","3","11","","","","","3","","","","","","","","",""
"දකුනු පලොත","","","","","","","","","","","","","","","","","",""
"","Galle","","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","",""
"Southern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","3","11","0","0","0","0","3","","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","3","11","0","0","0","0","3","","","0","0","","0","0","0",""
