"tlkj;jpa","","Polonnaruwa","","","","","","","","","","","","","","","",""
"khfhzk;","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","28","105","0","0","0","2","26","","2","","0","0","0","0"
"North Central","","","","","","","","","","","","","","","","","",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","28","105","0","0","0","2","26","","2","","0","0","0","0"
"","","මුලතිව් 
Oddusuddan","","","2","4","","","","","2","","","","","","",""
"","2","Ky;iyj;jPT","High Wind","2022.05.04","","","","","","","","","","","","","",""
"උතුරු පලාත","","","","","","","","","","","","","","","","","",""
"","","Welioya
Mulaitivu","","","13","37","","","","","12","","1","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","15","41","0","0","0","0","14","","1","","0","0","0","0"
"Northen;","","","","","","","","","","","","","","","","","",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","15","41","0","0","0","0","14","","1","","0","0","0","0"
"","","හම්බන්ලතාට","","","","","","","","","","","","","","","",""
"","3","Thissamaharamaya
`k;ghe;Njhl;il","High Wind","2022.04.30","3","7","","","","","3","","","","","","",""
"දකුනු පලාත","","","","","","","","","","","","","","","","","",""
"","","Hambantota","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","",""
"Southern","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","3","7","0","0","0","0","3","","0","","0","0","0","0"
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","3","7","0","0","0","0","3","","0","","0","0","0","0"
"","","Kalawana","Lightning","2022.05.02","1","5","","","","","1","","","","","","",""
"","","රත්නපුර 
Imbulpe","","2022.05.03","","","","","","","","","","","","","",""
"","","","Heavy Rain & High wind","","4","16","","","","","4","","","","","","",""
"ස්ත්‍බරගමුව පලාත","4",",uj;jpdGhp","","","","","","","","","","","","","","","",""
"","","","Heavy Rain & High wind","2022.04.30","1","4","","","","","1","","","","","","",""
"rg;ufKt","","Rathnapura","","","","","","","","","","","","","","","",""
"","","Kiriella","","","","","","","","","","","","","","","",""
"Sabaragamuw","","","Cutting Faliure","2022.05.05","1","5","","","","","1","","","","","","",""
"a","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","7","30","0","0","0","0","7","","0","","0","0","0","0"
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","7","30","0","0","0","0","7","","0","","0","0","0","0"
"","","","High Wind","2022.05.02","4","10","","","","","4","","","","","","",""
"","","Kinniya","","","","","","","","","","","","","","","",""
"","","ත්‍රීකුණාමලය","Lightning","2022.05.02","1","4","","","","","1","","","","","","",""
"","5","jp.kiy","High Wind","2022.05.04","3","11","","","","","3","","","","","","",""
"නැලගනහිර","","Padavisiripura","","","","","","","","","","","","","","","",""
"","","Trincomalee","Lightning","2022.05.04","","","","","","","","","","","","","",""
"පලාත fpof;F","","","","","3","12","","","","","","","","","","","",""
"Eastern","","Town & Gravets","High Wind","2022.05.4","12","45","","","","2","8","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","23","82","0","0","0","2","16","","0","","0","0","0","0"
