"rg;ufKt","","","","","","","","","","","","",""
"","Kolonna","High Wind","2022.03.20","1
5","","","","1","","","","",""
"Sabaragamuwa","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","6
28","0","0","0","0
6","0","0","0
0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","6
28","0","0","0","0
6","0","0","0
0","0",""
"","නුවරඑලිය","","","","","","","","","","","",""
"","","Cutting Faillure","2022.03.19","1
3","","","","1","","","","",""
"","2
Walapane
Etnuypah","","","","","","","","","","","",""
"","","Lightening","2022.03.17","1
4","","","","1","","","","",""
"","Nuwara Eliya","","","","","","","","","","","",""
"මධ්‍යම පලාත","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2
7","0","0","0","0
2","0","0","0
0","0",""
"kj;jpa","","","","","","","","","","","","",""
"khfhzk;","Yatawaththa
මාතගේ","","2022.03.19","1
5","","","","1","","","","",""
"","","High Wind","","","","","","","","","","",""
"Central","khj;jis Matale","","","","","","","","","","","",""
"","Meegolla","","2022.03.22","1
3","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","2
8","0","0","0","0
2","0","0","0
0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","4
15","0","0","0","0
4","0","0","0
0","0",""
"","Colombo","Fire","2022.03.09","8
26","","","","5
3","","","1
5","21",""
"","ගකාළඹ","","","","","","","","","","","",""
"","3
Rathmalana
nfhOk;G","Fire","2022.03.24","1
5","","","","1","","","","",""
"","Colombo","","","","","","","","","","","",""
"","Moratuwa","High Wind","2022.03.17","27
112","","","","27","6","","","",""
"Western","","","","","","","","","","","","",""
"Nky;","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","36
143","0","0","0","5
31","6","0","1
5","21",""
"khfhzk;","","","","","","","","","","","","",""
"","කළුතර","","","","","","","","","","","",""
"බස්ත්‍රනාහිර පලාත","","","","","","","","","","","","",""
"","Kalutara
fSj;Jiw","Fire","2022.03.24","1
7","","","","1","","","","",""
"","Kalutara","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1
7","0","0","0","0
1","0","0","0
0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","37
150","0","0","0","5
32","6","0","1
5","21",""
"","ත්‍රීකුණාමලය  
Seruwila","","2022.03.12","1
4","","","","","1","","","",""
"","","Heavy Rain / High","","","","","","","","","","",""
"","4
jp.kiy","","","","","","","","","","","",""
"","","Wind","","","","","","","","","","",""
"","Kantale","","2022.03.18","2
8","","","","2","","","","",""
"","Trincomalee","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","3
12","0","0","0","0
2","1","0","0
0","0",""
"නැගෙනහිර","Mahaoya","","2022.03.18","5
16","","","","5","","","","",""
"","","High wind","","","","","","","","","","",""
"පලාත","Irakkamam","","","1
5","","","","1","","1","","",""
"","අම්පාර","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","",""
"","5
mk;ghiw 
Ampara","Lighting","","1
3","","","","1","","","","",""
"Eastern","","","2022.03.19","","","","","","","","","",""
"","Ampara
Pothuvil","","","2
9","","","","2","","","","",""
"","","Heavy Rain / High","","","","","","","","","","",""
"","Damana","Wind","","1
4","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","10
37","0","0","0","0
10","0","1","0
0","0",""
