"Cutting Failure","1","4","","","","","1","","","","",""
"","2","10","","","","","2","","","","",""
"","8","34","0","0","0","0","8","0","0","0","0","0"
"","172","614","5","4","0","2","56","3","0","1","61","203"
"","","","රොජකොරි භොර නිළධොරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","","","","",""
"","","","මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :","","","","","","","","",""
"","","","හදිසි ඇ තුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","මවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","T.W.K.I.Pushpakumara","","","","","","","","",""
"","","","Assistant Director  / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","This is an authorized report by DMC - EOC duty officer. No signature is required","","","","","","","","",""
