"","1","5","","","","","1",""
"0","3","14","0","0","0","0","3","0"
"0","3","14","0","0","0","0","3","0"
"0","9","34","0","0","0","0","9","0"
"","","රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002","","","","","",""
"","","මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :","","","","","",""
"","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","",""
"","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","",""
"","","ෆැක්ස්/ njhiy efy; / Fax:                  0112670079","","","","","",""
"","","විදුත් තැපැේ / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","",""
"","","ලෙබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","",""
