"","දදනික තත්ත්ව වාර්තාව- ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date 11th October 2025 at 0900hrs","","","","","","","","","","","","",""
"","","","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","","බලපෑමට ලක්වු","","","","","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd miktplk;",""
"","","","","","","","","","Nrjkile;j tPLfs;","","","","",""
"","Administrative purview","","","","ghjpf;fg;gl;l    Affected","","","","","","Other Damages","","Safe Location",""
"","","","","","","","තුවාලවු","","Houses Damaged","","","","",""
"","","","ආරම්භක දිනය","","","","","","","","","","",""
"","","","","","","","පුද්ගලයින්","අතුරුදහන්වූ","","","","","",""
"","","","mdu;j;jk;","","","","","","","කුඩා හා මධය","","","","ලවනත් කරුණු"
"","","","","","","මිය යෑම්","","පුද්ගලයින්","","","ඉතා වැදගත්","","",""
"","","ආපදාව","","","","","","","","","","","",""
"පළාත khfhzk;","","","Muk;gpj;j","","","kuzq;f","fhaki","fhzhky;","","පරිමාණ වයාපාරික","","","",""
"","","","","","","","","","","","යටිතල පහසුකම්","ආරක්ිත","",""
"#","","mdHj;jk","","","","","","","","","","","","NtW"
"","","","jpfjp","","","s;","le;NjhH","NghNdhH","","ස්ත්‍
රථාන சிறிய,","","","",""
"Province","","","","","","","","","පූර්ණ","","වලට වූ හානි","ස්ත්‍
රථාන  ස්ත්‍ංඛ්‍යාව","",""
"දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","","","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","","","","","","","","Fwpg;Gf;fs;"
"","","Disaster","","","","Deaths","","Missing","අර්ධ හානි","நடுத்தர,","mbg;gilf;","","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්"
"","","","Date of","","","","","","හානි","","","vz;zpf;if","","Remarks"
"மாவட்டம்","gpuNjr nra.gp","","","FLk;gq;fs;","egHfs;","","Injured","People","gFjpasT","நிறுவனங்களின்","","","FLk;gq;fs;","egHfs;"
"","","","","","","","","","KOik","","fl;likg;Gf;fs;","No. of","",""
"","","","commenced","Families","People","","","","Partially","சேதங்கள்; Small,","","","Families","Persons"
"District","DS Division","","","","","","People","","","","Damages to","Safety","",""
"","","","","","","","","","Fully","Medium,","","","",""
"","","","","","","","","","","","critical","Locations","",""
"","","","","","","","","","","Enterprises","","","",""
"","","","","","","","","","","Damages","Infrastructure","","",""
"Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill","Nill
Nill","Nill","Nill","Nill","Nill","Nill"
