"දිසරික් එකතුව khtl;l $l;Lj;njhif District Total","5","22","0","0","0","0","5","0","0","0","0",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","5","22","0","0","0","0","5","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","6372","21190","1","12","0","6","201","4","3","2","140","480"
"","","","ආපදා කළමනාකරණ මධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්සර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","ගවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…............................................","","","","","","","","",""
"","","","K.G.Mahendra Jagath","","","","","","","","",""
"","","","Assistant Director / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
