"","ලේකම් - වාරිමාර්ග හා ජලසම්පත් සහ ආපදා කළමනාකරණ අමාතයාංශය / செயலாளர் - நீர்ப்பாெனம் மற்றும் நீர்வள முகாமமத்துவம் மற்றும் அனர்த்த முகாமமத்துவ அமமச்சு / Secretary, Ministry of Irrigation and Water Resources & Disaster Management","","","","","","","","","","","","","",""
"වාරිමාර්ග හා ජලසම්පත් සහ ආපදා කළමනාකරණ අමාතයාංශය ගරු අමාතයතුමාලේ පුද්ගලික ලේකම් /சகௌரவ நீர்ப்பாென, நீர்வள முகாமமத்துவ அமமச்ெர் மற்றும் அனர்த்த முகாமமத்துவ அமமச்சின் செயலாளர் / Private Secretary to the Hon. Minister of Irrigation and Water Resources & Disaster Management","","","","","","","","","","","","","","",""
"","","","","","","","","","","නිවාස හානි","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","","බලපෑමට ලක්වු","","","","Nrjkile;j","","ලවනත් හානි வவ​று Other","","ආරක්ෂිත ස්ථාන ghJfhg;ghd",""
"","","","","","","","","","අතුරුදහ","","","","","",""
"","","Administrative purvie","","","","ghjpf;fg;gl;l Affected","","තුවාලවු","","tPLfs; Houses","","Damages","","miktplk; Safe Location",""
"","","","","","","","","","න්වූ","","","","","",""
"","","","","","","","","පුද්ගලයි","","Damaged","","","","",""
"","","","","","","","","","පුද්ගලයි","","","","","",""
"","","","","ආරම්භක දිනය","","","","න්","","","","","","",""
"","","","","","","","මිය යෑම්","","න්","","","","","",""
"පළාත","","","ආපදාව","mdu;j;jk;","","","","fhaki","","","","ඉතා වැදගත්","ආරක්ෂිත","",""
"","","","","","","","kuzq;f","","fhzh","","කුඩා හා මධය","","","","ලවනත් කරුණු NtW"
"khfhzk;","#","","mdHj;jk;","Muk;gpj;j jpfjp","","","","le;NjhH","","අර්ධ","","යටිතල පහසුකම්","ස්ථාන","",""
"","","","","","","","s;","","ky;Ngh","","පරිමාණ වයාපාරික","","","","Fwpg;Gf;fs; Remarks"
"","","","","","පවුේ","","","","","","","","","පවුේ",""
"Province","","","Disaster","Date of","","","","","","පූර්ණ 
හානි","","වලට වූ හානි","සංඛ්‍යාව","",""
"","","","","","","පුද්ගලයින්","Deaths","","NdhH","","ස්ථාන  rpW","","","",""
"","","දිස්ත්‍රික්කය","","","සංඛ්‍යාව","","","Injured","","","","","","සංඛ්‍යාව","පුද්ගලයින්"
"","","ප්‍රා.ලේ. ලකො       gpuNjr","","commenced","","","","","","හානි 
gFjpa","kw;Wk; kj;jpa","mbg;gilf;","vz;zpf;","",""
"","","khtl;lk ;","","","FLk;gq;f","egHfs;","","","Missin","","","","","FLk;gq;","egHfs;"
"","","nra.gp    DS Division","","","","","","","","sT 
KOik","Kaw;rpfs;","fl;likg;Gf;fs;","if","",""
"","","District","","","s;","People","","","g","","","","","fs;","Persons"
"","","","","","","","","People","","Partiall","Small, Medium,","Damages to","Safety","",""
"","","","","","","","","","","Fully","","","","",""
"","","","","","Families","","","","People","","","","","Families",""
"","","","","","","","","","","","Enterprises","critical","","",""
"","","","","","","","","","","y","","","Location","",""
"","","","","","","","","","","","Damages","Infastructure","","",""
"","","","","","","","","","","","","","s","",""
"","","නුවරඑලිය","","","","","","","","","","","","",""
