"","","","","","","","","","","","නිවාස්ත්‍ හානි","","","","","",""
"","","","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","බලපෑමට ලක්වු","","","","","Nrjkile;j","","ලවනත් හානි பிற பாதிப்புகள்","","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","","","Administrative purview","","","ghjpf;fg;gl;l    Affected","","","","","tPLfs; Houses","","Other Damages","","","miktplk; Safe Location",""
"","","","","","","","","","තුවාලවු","අතුරුදහ","Damaged","","","","","",""
"","","","","","ආරම්භක දිනය","","","","පුද්ගලයින්","න්වූ","","","","","","",""
"","","","","","mdu;j;jk;","","","මිය යෑම්","","පුද්ගලයින්","","","","","","",""
"","","","","ආපදාව","","","","","","","","","","","","",""
"පළාත khfhzk;","","","","","","","","kuzq;f","fhakil","fhzhky;","","කුඩා හා මධය","","","","","ලවනත් කරුණු"
"","#","","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","","","","","",""
"","","","","","","","","s;","e;NjhH","NghNdhH","","පරිමාණ වයාපාරික","","ඉතා වැදගත් යටිතල","ආරක්ිත","","NtW Fwpg;Gf;fs; Remarks"
"Province","","","","","","","","","","","","","","","","",""
"","","","","Disaster","Date of","","","Deaths","","","","ස්ත්‍
රථාන சிறிய,","","පහසුකම් වලට වූ","ස්ත්‍
රථාන","පවුේ",""
"","","","","","","","","","","","පූර්ණ 
අර්ධ හානි","","","","","",""
"","","","ප්‍රා.ලේ. ලකා","","commenced","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","Injured","Missing","","நடுத்தர,","","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව","පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","","දිස්ත්‍රික්කය","","","","","","","","","හානි 
gFjpas","","","","","",""
"","","","","","","","","","People","People","","நிறுவனங்களின்","","","","",""
"","","","gpuNjr nra.gp     DS","","","FLk;gq;fs;","egHfs;","","","","T","","","fl;likg;Gf;fs;","vz;zpf;i","egHfs; 
FLk;gq;f",""
"","","மாவட்டம் District","","","","","","","","","KOik","","","","","",""
"","","","","","","Families","People","","","","","சேதங்கள்; Small,","","Damages to","f   No.","s; 
Persons",""
"","","","Division","","","","","","","","Partially
Fully","","","","","",""
"","","","","","","","","","","","","Medium,","","critical","of Safety","Families",""
"","","","","","","","","","","","","Enterprises","","Infrastructure","Locations","",""
"","","","","","","","","","","","","Damages","","","","",""
"","","රත්නපුර","","","","","","","","","","","","","","",""
"","1",",uj;jpdGhp","Weligepola","Rock Fallen Risk","2021.12.03","4","18","","","","","","","","1","4","18 Galgodagama Community 
Hall"
"","","Rathnapura","","","","","","","","","","","","","","",""
"සබරගමුෙ","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","4","18","0","0","0","0
0","","0","0","1","4","18"
"පලොත","","","","","","","","","","","","","","","","",""
"rg;ufKt","","කෑගල්ල","","","","","","","","","","","","","","",""
"","","","","Cutting Faliure /","","","","","","","","","","","","",""
"Sabaragamu","2","Nffhiy","Rambukkana","","2021.11.14","3","12","","","","2","","","","1","3","12 Sri Sunethrarama Temple"
"","","","","Flood","","","","","","","","","","","","",""
"wa","","Kegalle","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","3","12","0","0","0","0
2","","0","0","1","3","12"
"","","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","7","30","0","0","0","0
2","","0","0","2","7","30"
"","","කිලිනනොච්චිය","","","","","","","","","","","","","","",""
"","3","fpspnehr;rp","Pachchilaippalli","Heavy Rain / Flood","2021.11.25","1","4","","","","","","","","1","1","4 Pachchilaipillai"
"උතුරු පලොත","","","","","","","","","","","","","","","","",""
"tl khfhzk;","","Killinochchi","","","","","","","","","","","","","","",""
"Northen","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","1","4","0","0","0","0
0","","0","0","1","1","4"
"","","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","1","4","0","0","0","0
0","","0","0","1","1","4"
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","","8","34","0","0","0","0
2","","0","0","3","8","34"
