"","","","","","","","","","","","","Enterprises","","Infrastructure","Locations","","","",""
"","","","","","","","","","","","","Damages","","","","","","",""
"","Godakawela","Tree Fallen","","2","6","","","","","","2","","","","","","","",""
"","","","2024.05.18","","","","","","","","","","","","","","","",""
"","Elapatha","High Wind","","1","3","","","","","","1","","","","","","","",""
"","රත් පුර","","","","","","","","","","","","","","","","","",""
"","Kalawana","High Wind","","1","4","","","","","","1","","","","","","","",""
"ස්ත්‍බරගමුව පලොත","1
,uj;jpdGhp","","","","","","","","","","","","","","","","","",""
"","Nivithigala","Tree Fallen","","1","4","","","","","","1","","","","","","","",""
"rg;ufKt","Rathnapura","","2024.05.19","","","","","","","","","","","","","","","",""
"","Weligepola","Tree Fallen","","1","5","","1","","","","1","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","","","","",""
"","Kolonna","Tree Fallen","","1","5","","","","","","1","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","7","27","0","1","0","","0","7","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","7","27","0","1","0","","0","7","","0","0","","0","0","0",""
"","කිලින ොච්චිය","","","","","","","","","","","","","","","","","","Drinking water is being"
"","2
Karachchi
fpspnehr;rp","Drought","2024.04.17","432","946","","","","","","","","","","","","","","distributed for drought"
"","","","","","","","","","","","","","","","","","","","areas"
"","Killinochchi","","","","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","432","946","0","0","0","","0","0","","0","0","","0","0","0",""
"උතුරු පලොත","","","","","","","","","","","","","","","","","","",""
"tl khfhzk;","යොප ය       
Kayts","Drought","2024.05.02","2618","8000","","","","","","","","","","","","","",""
"","3
aho;g;ghzk;","","","","","","","","","","","","","","","","","",""
"Northen","","","","","","","","","","","","","","","","","","",""
"","Jaffna
Velanai","High Wind","2024.05.18","","","","","","","","","","","1","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","2618","8000","0","0","0","","0","0","","0","1","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","3050","8946","0","0","0","","0","0","","0","1","","0","0","0",""
"","ත්‍රීකුණොමලය","","","","","","","","","","","","","","","","","",""
"ැනග හිර පලොත","4
Muthur
jp.kiy","Drought","2024.04.22","464","1334","","","","","","","","","","","","","",""
"","Trincomalee","","","","","","","","","","","","","","","","","",""
"fpof;F","","","","","","","","","","","","","","","","","","",""
"Eastern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","464","1334","0","0","0","","0","0","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","464","1334","0","0","0","","0","0","","0","0","","0","0","0",""
"","කළුතර     
Horana","Lightning","2024.05.18","1","3","","","","","","1","","","","","","","",""
"","5
fSj;Jiw","","","","","","","","","","","","","","","","","",""
"Western","","","","","","","","","","","","","","","","","","",""
"","Kalutara
Mathugama","High Wind","2024.05.19","1","2","","","","","","1","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","","","","","",""
"බස්ත්‍ර ොහිර පලොත","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","2","5","0","0","0","","0","2","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","2","5","0","0","0","","0","2","","0","0","","0","0","0",""
"","ගොල්ල              
Hikkaduwa","","2024.05.18","1","4","","","","","","1","","","","","","","",""
"","","Heavy Rain /High","","","","","","","","","","","","","","","","",""
"","fhyp           
6","","","","","","","","","","","","","","","","","",""
"දකුනු පලොත","","Wind","","","","","","","","","","","","","","","","",""
"","Galle
Niyagama","","2024.05.17","1","4","","","","","","1","","","","","","","",""
"njd; khfhzk;","","","","","","","","","","","","","","","","","","",""
"Southern","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","","","","","","","","","","","","","","",""
"","","","","2","8","0","0","0","","0","2","","0","0","","0","0","0",""
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","2","8","0","0","0","","0","2","","0","0","","0","0","0",""
