"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","889","3253","0","0","0","0","6","0","0","0","0",""
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","889","3253","0","0","0","0","6","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","9213","29805","0","1","0","9","164","1","0","13","213","737"
"","","","ආපදා කළම ාකරණ මධ්‍යස්ත්‍රථා ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","නවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…..............................................","","","","","","","","",""
"","","","SI / Nawarathna Bandara","","","","","","","","",""
"","","","Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
