"fpof;F Eastern
දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","3","11","1","1","0","0","1","0","0","0","0",""
"පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","3","11","1","1","0","0","1","0","0","0","0",""
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","253","969","6","2","0","1","161","0","0","4","33","117"
"","","","ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","ලවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","……………………………………………………….","","","","","","","","",""
"","","","H.D.G. Priyantha","","","","","","","","",""
"","","","Assistant Director (EOC) / Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
