"Cth khfhzk;","","","","","","","","","","","","","","",""
"Uva","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","71","242","0","6","0","3","37","0","0","1","71","242",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","71","242","0","6","0","3","37","0","0","1","71","242",""
"","රත්නපුර","","","","","","","","","","","","","",""
"","Nivithigala
High Wind","2023.04.01/02","2","7","","","","","2","","","","","",""
"","2
,uj;jpdGhp","","","","","","","","","","","","","",""
"","Rathnapura
Godakawela
Lightning","2023.04.03","1","4","","","","","1","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","3","11","0","0","0","0","3","0","0","0","0","0",""
"ස්ත්‍බරගමුව පලාත","Mawanella","Tree Falling/Lightning
2023.04.02","3","12","","","","","3","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","",""
"","Dehiowita
Tree Falling
කෑගල්ල","2023.04.03","2","5","","","","","2","","","","","",""
"Sabaragamuwa","3","","","","","","","","","","","","","",""
"","Nffhiy  Kegalle","","","","","","","","","","","","","",""
"","Warakapola
Lightning","2023.04.03","2","9","","","","","2","","","","","",""
"","Galigamuwa","Tree Falling/Lightning 
2023.04.03","9","24","","","","","9","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","16","50","0","0","0","0","16","0","0","0","0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","19","61","0","0","0","0","19","0","0","0","0","0",""
"","කිලිනනාච්චිය 
Karachchi","","5","14","","","","","7","","7","","","",""
"","","Heavy Rain & High","","","","","","","","","","","","",""
"","4
fpspnehr;rp","2023.04.02","","","","","","","","","","","","",""
"උතුරු පලාත","Wind","","","","","","","","","","","","","",""
"","Kamdawali","","87","288","","","","1","78","","7","","","",""
"","Killinochchi","","","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","",""
"Northen","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","92","302","0","0","0","1","85","0","14","0","0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","92","302","0","0","0","1","85","0","14","0","0","0",""
"","Saliyawewa","2023.04.01","7","22","","","","","10","","","","","",""
"","පුත්තලම","","","","","","","","","","","","","",""
"","5
High Wind
Karuwalagaswewa","2023.04.03","11","29","","","","","8","3","","","","",""
"වයඹ පලාත","Gj;jsk;  Puttalam","","","","","","","","","","","","","",""
"tlNky; khfhzk;","Mahakubukkadawala","2023.04.01","1","3","","","","","1","","","","","",""
"North Western","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","","","","","","","","","","","",""
"","","","7","22","0","0","0","0","10","0","0","0","0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","7","22","0","0","0","0","10","0","0","0","0","0",""
"","Medawachchiya","2023.04.01","26","79","","","","2","24","","","","","",""
"","අනුරාධපුර     m.Guk;","","","","","","","","","","","","","",""
"උතුරුමැද පලාත","6
High Wind","","","","","","","","","","","","","",""
"","Anuradhapura","","","","","","","","","","","","","",""
"tlkj;jpa","Ipalogama","2023.04.02","6","21","","","","","6","","","","","",""
"khfhzk;","","","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","32","100","0","0","0","2","30","0","0","0","0","0",""
