"","දදනික තත්ත්ව වාර්තාව- ශ්‍රී ලංකාව/epiyik mwpf;if-,yq;if/Situation Report- Sri Lanka දිනය/jpfjp /Date 02nd September 2025 at 0900hrs","","","","","","","","","","","","",""
"","","","","","","","","","නිවාස්ත්‍ හානි Nrjkile;j","","","","",""
"","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு","","","","බලපෑමට ලක්වු","","","","","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","","","","","","","","","tPLfs; Houses","","","","",""
"","Administrative purview","","","","ghjpf;fg;gl;l    Affected","","","","","","Other Damages","","miktplk; Safe Location",""
"","","","","","","","තුවාලවු","අතුරුදහ","Damaged","","","","",""
"","","","ආරම්භක දිනය","","","","පුද්ගලයින්","න්වූ","","","","","",""
"","","","","","","මිය යෑම්","","පුද්ගලයින්","","කුඩා හා මධය","","","",""
"","","ආපදාව","mdu;j;jk;","","","","","","","","ඉතා වැදගත් යටිතල","","","ලවනත් කරුණු"
"පළාත khfhzk;","","","","","","kuzq;f","","","","පරිමාණ වයාපාරික","","ආරක්ිත","",""
"","","","","","","","fhakil","fhzhky;","","","","","",""
"#","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","","පහසුකම් වලට වූ","ස්ත්‍
රථාන","පවුේ","NtW Fwpg;Gf;fs;"
"","","","","","","s;","e;NjhH","NghNdhH","","ස්ත්‍
රථාන சிறிய,","","","",""
"Province","","","","","","","","","","","","","",""
"","ප්‍රා.ලේ. ලකා","Disaster","Date of","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","Deaths","","","අර්ධ හානි","நடுத்தர,","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව","ස්ත්‍ංඛ්‍යාව","Remarks
පුද්ගලයින්"
"දිස්ත්‍රික්කය","","","","","","","","","පූර්ණ හානි","நிறுவனங்களின்","","","",""
"","gpuNjr nra.gp","","","FLk;gq;fs;","egHfs;","","","","gFjpasT","","fl;likg;Gf;fs;","vz;zpf;i","FLk;gq;f","egHfs;"
"","","","commenced","","","","Injured","Missing","","","","","",""
"மாவட்டம் District","","","","Families","People","","","","KOik Fully
 Partially","சேதங்கள்; Small,","Damages to","f   No.","s;","Persons"
"","DS Division","","","","","","People","People","","","","","",""
"","","","","","","","","","","Medium,","critical","of Safety","Families",""
"","","","","","","","","","","Enterprises","Infrastructure","Locations","",""
"","","","","","","","","","","Damages","","","",""
"","Angunakolapelessa","High Wind","2025.08.26","1","3","","","","1","","","","",""
