"","","","","","2023.09.03","1","2","","","","","1","","","","","","","",""
"","","ගාල්ල","","","","","","","","","","","","","","","","","",""
"","","","Nagoda","Tree Fallen","2023.09.02","1","2","","","","","1","","","","","","","",""
"","1","fhyp","","","","","","","","","","","","","","","","","",""
"දකුනු පලාත","","","Imaduwa","Tree Fallen","2023.09.03","1","5","","","","","1","","","","","","","",""
"","","Galle","","","","","","","","","","","","","","","","","",""
"njd; khfhzk;","","","Akmeemana","Tree Fallen","2023.09.03","1","3","","","","","1","","","","","","","",""
"Southern","","","Habaraduwa","High Wind","2023.09.01","2","8","","","","","2","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","7","24","0","0","0","0","7","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","7","24","0","0","0","0","7","","0","0","","0","0","0",""
"","","","Horana","High wind","2023.09.02/3","2","6","","","","","2","","","","","","","",""
"","","","Bandaragama","High wind","2023.09.02/3","4","10","","1","","","3","","","","","","","",""
"","","කළුතර   fSj;Jiw","","","","","","","","","","","","","","","","","",""
"","2","","Mathugama","High wind / Lightning","2023.09.02","3","11","","","","","3","","","","","","","",""
"","","Kalutara","","","","","","","","","","","","","","","","","",""
"Western","","","Kalutara","High wind","2023.09.03","4","14","","","","","4","","","","","","","",""
"Nky; khfhzk;","","","","","","","","","","","","","","","","","","","",""
"","","","Beruwala","High wind","2023.09.03","1","4","","","","","","","","","","","","",""
"බස්නාහිර පලාත","","","","","","","","","","","","","","","","","","","",""
"","","","Palindanuwara","High wind","2023.09.03","1","5","","","","","1","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","15","50","0","1","0","0","13","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","15","50","0","1","0","0","13","","0","0","","0","0","0",""
"","","","kahawatta","High wind","2023.09.03","1","2","","","","","1","","","","","","","",""
"","","රත්නපුර ,uj;jpdGhp","Ayagama","High wind","2023.09.03","1","3","","","","","1","","","","","","","",""
"","3","","","","","","","","","","","","","","","","","","",""
"සබරගමුෙ පලාත","","Rathnapura","","","","","","","","","","","","","","","","","",""
"","","","Kuruvita","High wind","2023.09.02","3","15","","","","","3","","","","","","","",""
"rg;ufKt","","","","","","","","","","","","","","","","","","","",""
"","","","Elapatha","High wind","2023.09.03","1","4","","","","","1","","","","","","","",""
"Sabaragamuwa","","","","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","6","24","0","0","0","0","6","","0","0","","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","6","24","0","0","0","0","6","","0","0","","0","0","0",""
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","","28","98","0","1","0","0","26","","0","0","","0","0","0",""
"","","","","","","","","ආපදා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","","","","",""
