"","","","","","","","","","","නිවාස්ත්‍ හානි","","","",""
"","","","","","බලපෑමට ලක්වු","","","","","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப் பிரிவு Administrative","","","","","","","Nrjkil e ;j","","","ලවනත් හානි பிற பாதிப்புகள்","ආරක්ිත ස්ත්‍රථාන ghJfhg ;ghd",""
"","","","","","ghjp f;fg;gl ;l","","","","","","","","",""
"","","purview","","","","","","","tPLfs ; Houses","","","Other Damages","miktp l k; Safe Location",""
"","","","","","Affected","","තුවාලවු","අතුරුදහ","","","","","",""
"","","","","","","","","","","Damaged","","","",""
"","","","","ආරම්භක දිනය","","","පුද්ගලයින්","න්වූ","","","","","",""
"","","","ආපදාව","mdu;j;jk;","","මිය යෑම්","","පුද්ගලයින්","","","","","",""
"පළාත khfhzk;","","","","","","kuzq;f","fhaki","fhzhk","","","","කුඩා හා මධය","","ලවනත් කරුණු                 NtW"
"","#","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","","ඉතා වැදගත් යටිතල","",""
"","","","","","","s ;","l e ;NjhH","y;NghNd","","","පරිමාණ වයාපාරික","","ආරක්ිත","Fwpg;Gf;fs ; Remarks"
"Province","","","","","","","","","","","","පහසුකම් වලට වූ","",""
"","","","Disaster","Date of","","Deaths","","hH","","","ස්ත්‍","රථාන சிறிய,","ස්ත්‍
රථාන  
පවුේ",""
"","","","","","","","","","පූර්ණ","","","","",""
"","","ප්‍රා.ලේ. ලකා","","","පවුේ ස්ත්‍ංඛ්‍යාව  
පුද්ගලයින්","","Injured","Missing","","අර්ධ හානි","","හානි 
நடுத்தர,","ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින්",""
"","","දිස්ත්‍රික්කය","","commenced","","","","","හානි","gFjp as","","mbg ;gil f;","ස්ත්‍ංඛ්‍යාව",""
"","","gpuNjr nra.gp     DS","","","FLk;gq;fs ; 
egH fs ;","","People","People","","","நிறுவனங்களின்","","vz;zp f;i
egH fs ; 
FLk;gq;f",""
"","","","","","","","","","KO ik","T","","fl ;l ikg ;G f;fs ;","",""
"","","மாவட்டம் District","","","Families
People","","","","","","சேதங்கள்; Small,","","s ; 
Persons
f   No.",""
"","","Division","","","","","","","Fully","Partially","","Damages to","",""
"","","","","","","","","","","","","Medium,","Families
of Safety",""
"","","","","","","","","","","","","critical","",""
"","","","","","","","","","","","Enterprises","","Locations",""
"","","","","","","","","","","","","Infrastructure","",""
"","","","","","","","","","","","","Damages","",""
"","","Pelmadulla","","","7","24","","","","7","","","",""
