"","","","","","","","","","","නිවාස්ත්‍ හානි","","",""
"","","","","","බලපෑමට ලක්වු","","","","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","","","","","","Nrjkile;j","ලවනත් හානි பிற பாதிப்புகள்","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","","","","","ghjpf;fg;gl;l","","","","","","","",""
"","","Administrative purview","","","","","","","","tPLfs; Houses","Other Damages","miktplk; Safe Location",""
"","","","","","Affected","","","තුවාලවු","අතුරුදහ","","","",""
"","","","","","","","","","","Damaged","","",""
"","","","","ආරම්භක දිනය","","","","පුද්ගලයින්","න්වූ","","","",""
"","","","","mdu;j;jk;","","","මිය යෑම්","","පුද්ගලයින්","","","",""
"පළාත","","","ආපදාව","","","","","","","","කුඩා හා මධය","",""
"","","","","","","","kuzq;f","fhakil","fhzhky;","","","","ලවනත් කරුණු"
"khfhzk;","#","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","පරිමාණ වයාපාරික","",""
"","","","","","","","s;","e;NjhH","NghNdhH","","ඉතා වැදගත් යටිතල","ආරක්ිත","NtW Fwpg;Gf;fs; Remarks"
"Province","","","","","","","","","","","","",""
"","","","Disaster","Date of","","","Deaths","","","","ස්ත්‍
රථාන சிறிய, 
පහසුකම් වලට වූ","ස්ත්‍
රථාන  
පවුේ",""
"","","","","","පවුේ","","","","","පූර්ණ 
අර්ධ හානි","நடுத்தர,","",""
"","","දිස්ත්‍රික්කය  
ප්‍රා.ලේ. ලකා","","commenced","","පුද්ගලයින්","","Injured","Missing","","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව 
පුද්ගලයින් 
ස්ත්‍ංඛ්‍යාව",""
"","","","","","ස්ත්‍ංඛ්‍යාව","","","","","හානි 
gFjpas","நிறுவனங் க","",""
"","","gpuNjr nra.gp        
மாவட்டம்","","","","egHfs;","","People","People","","fl;likg;Gf;fs;","vz;zpf;i
egHfs; 
FLk;gq;f",""
"","","","","","FLk;gq;fs;","","","","","T 
KOik","ளின்","",""
"","","","","","","People","","","","","Damages to","s; 
Persons
f   No.",""
"","","DS Division
District","","","Families","","","","","Partially
Fully","சேதங் கள்","",""
"","","","","","","","","","","","critical","Families
of Safety",""
"","","","","","","","","","","","Small, Medium,","",""
"","","","","","","","","","","","Infrastructure","Locations",""
"","","","","","","","","","","","Enterprises","",""
"","","","","","","","","","","","Damages","",""
"","","Kegalle","Tree Fallen","2021.09.21","1","3","","","","1","","",""
"","","කෑගල්ල","","","","","","","","","","",""
"සබරගමුෙ","","","","","","","","","","","","",""
"","1","Nffhiy","","","","","","","","","","",""
"පලාත","","","","","","","","","","","","",""
"","","Kegalle
Warakapola","Cutting Faliure","2021.09.17","2","7","","","","1","","",""
"rg;ufKt","","","","","","","","","","","","",""
"Sabaragamu","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","3","10","0","0","0","0
2","0
0","0
0","0"
"wa","","","","","","","","","","","","",""
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","3","10","0","0","0","0
2","0
0","0
0","0"
"","","කිලිවනාච්චිය 
Kandawalai","","2021.09.18","1","3","","","","1","","",""
"","2","fpspnehr;rp","High Wind & Rain","","","","","","","","","",""
"","","Poonakary
Killinochchi","","2021.09.19","2","5","","","","2","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","3","8","0","0","0","0
3","0
0","0
0","0"
"","","යාපනය","","","","","","","","","","",""
"උතුරු පලාත","3","Muruthankerny
aho;g;ghzk;","Lightning","2021.09.23","","","","","","","","",""
"tl","","Jaffna","","","","","","","","","","",""
"","","","","","2","8","1","1","","","","",""
"khfhzk;","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","2","8","1","1","0","0
0","0
0","0
0","0"
"Northen","","","","","","","","","","","","",""
"","","මුලතිව්","","","","","","","","","","",""
"","4","Welioya
Ky;iyj;jPT","Heavy Rain","2021.09.17","","","","","","","","",""
"","","Mulaitivu","","","2","10","","","","2","","",""
"","","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","2","10","0","0","0","0
2","0
0","0
0","0"
"","","පළාත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","7","26","1","1","0","0
5","0
0","0
0","0"
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","10","36","1","1","0","0
7","0
0","0
0","0"
