"","Weather Forecast for Main Cities","","","","10-Jan-2024"
"","","Temperature (0C)","","Relative Humidity (%)",""
"City","","","","","Weather"
"","Max","Min","Max","Min",""
"Anuradhapura","30","24","95","80","Showers or thundershowers at times"
"Batticaloa","30","25","95","85","Showers or thundershowers at times"
"Colombo","30","25","95","75","Showers or thundershowers after 2.00p.m"
"Galle","30","25","95","80","Showers or thundershowers after 2.00p.m"
"Jaffna","30","24","95","80","Several spells of showers"
"Kandy","29","22","95","80","Showers or thundershowers at times"
"Nuwara-Eliya","17","14","95","80","Showers or thundershowers at times"
"Ratnapura","31","23","95","80","Showers or thundershowers after 2.00p.m"
"Trincomalee","31","24","95","85","Showers or thundershowers at times"
"Mannar","31","25","95","80","Several spells of showers"
