"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1
3","1","2","2","0
0","0","0","0
0","0",""
"Central","","","","","","","","","","","","",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","1
3","1","2","2","0
0","0","0","0
0","0",""
"","Weligepola","Rock Fallen Risk","2021.12.03","4
18","","","","","","","1
4","18 Galgodagama Community","Hall"
"","Imbulpe","Heavy Rain","2021.12.05","1
1","","","","1","","","","",""
"","","Cutting Faliure/","2021.12.05","2
7","","","","2","","","","",""
"","Kahawatta","","","","","","","","","","","",""
"","","Flash Flood","2021.12.06","20
84","","","","20","","","","",""
"","","Landslide Risk/","2021.12.05","24
113","","","","7","","","","",""
"","Rathnapura","","","","","","","","","","","",""
"","රත් පුර","Flash Flood","2021.12.06","25
90","","","","1","","","","",""
"","2
,uj;jpdGhp","Landslide Risk/","","","","","","","","","","",""
"","Pelmadulla","","2021.12.06","94
325","","","","144","","","","",""
"","Rathnapura","Flash Flood","","","","","","","","","","",""
"","Kolonna","Heavy Rain","2021.12.05","2
6","","","","2","","","","",""
"","","","2021.12.05","3
4","","","","3","","","","",""
"ස්ත්‍බරගමුව","Opanayaka","Heavy Rain","","","","","","","","","","",""
"","","","2021.12.06","","","","","1","","","","",""
"පලාත","","","","","","","","","","","","",""
"","","Heavy Rain","2021.12.05","4
14","","","","4","","","","",""
"rg;ufKt","","","","","","","","","","","","",""
"","Godakawela","Flash Flood / High","2021.12.06","9
39","","","","6","","","","",""
"Sabaragamuw","","","","","","","","","","","","",""
"","","Wind","2021.12.07","3
10","","","","3","","","","",""
"a","","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","191
711","0","0","0","0
194","0","0","1
4","18",""
"","","","2021.11.14/15/1","","","","","","","","","",""
"","Rambukkana","","","3
12","","","","2","","","1
3","12 Sri Sunethrarama Temple",""
"","","","6/18","","","","","","","","","",""
"","කෑගල්ල","","","","","","","","","","","",""
"","","Cutting Faliure /","","","","","","","","","","",""
"","3
Dehiowita
Nffhiy","","2021.12.05","1
4","","","","1","","","","",""
"","","High Wind / Flood","","","","","","","","","","",""
"","Kegalle","","","","","","","","","","","",""
"","Deraniyagala","","2021.12.05","6
23","","","","6","","","","",""
"","Aranayake","","2021.12.05","1
5","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","11
44","0","0","0","0
9","0","0","1
3","12",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","202
755","0","0","0","0
203","0","0","2
7","30",""
"ැනග හිර","ත්‍රීකුණාමලය","","","","","","","","","","","",""
"පලාත fpof;F","4
Verugal
jp.kiy","High Wind","2021.12.06","1
2","","","","1","","","","",""
"Eastern","Trincomalee","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","1
2","0","0","0","1
0","0","0","0
0","0",""
"","පළාත් ඵකතුව khfhz $l;Lj;njhif  Province Total","","","1
2","0","0","0","1
0","0","0","0
0","0",""
"","මුලතිව්","","","","","","","","","","","",""
"","5
Mullaitivu
Ky;iyj;jPT","Drowning","2021.12.05","3","3","","","","","","","",""
"","Mulaitivu","","","","","","","","","","","",""
"","දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total","","","0
3","3","0","0","0
0","0","0","0
0","0",""
"","කිලින ාච්චිය","","","","","","","","","","","",""
"උතුරු පලාත","6
Pachchilaippalli
fpspnehr;rp","Heavy Rain / Flood","2021.11.25","1
4","","","","","","","1
1","4 Pachchilaipillai",""
"tl khfhzk;","Killinochchi","","","","","","","","","","","",""
