"","","","","","","","","","","නිවාස්ත්‍ හානි","","","","",""
"","","පරිපාලන ප්‍රලද්ශය நிர்வாகப்  பிரிவு","","","බලපෑමට ලක්වු","","","","","Nrjkile;j","","ලවනත් හානි பிற பாதிப்புகள்","","ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd",""
"","","Administrative purview","","","ghjpf;fg;gl;l    Affected","","","","","tPLfs; Houses","Other Damages","","","miktplk; Safe Location",""
"","","","","","","","","තුවාලවු","අතුරුදහ","Damaged","","","","",""
"","","","","ආරම්භක දිනය","","","","පුද්ගලයින්","න්වූ","","","","","",""
"","","","","mdu;j;jk;","","","මිය යෑම්","","පුද්ගලයින්","","","","","",""
"","","","ආපදාව","","","","","","","","කුඩා හා මධය","","","",""
"පළාත","","","","","","","kuzq;f","fhakil","fhzhky;","","","","","","ලවනත් කරුණු"
"#","","","mdHj;jk","Muk;gpj;j jpfjp","","","","","","","පරිමාණ වයාපාරික","","","",""
"khfhzk; Province","","","","","","","s;","e;NjhH","NghNdhH","","","ඉතා වැදගත් යටිතල","ආරක්ිත","","NtW Fwpg;Gf;fs; Remarks"
"","","","Disaster","Date of","","","Deaths","","","","ස්ත්‍
රථාන சிறிய,","පහසුකම් වලට වූ","ස්ත්‍
රථාන","",""
"","","","","","","","","","","","","","","පවුේ",""
"","","","","","","","","","","පූර්ණ 
අර්ධ හානි","நடுத்தர,","","","",""
"","දිස්ත්‍රික්කය","ප්‍රා.ලේ. ලකා","","commenced","පවුේ ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්","","Injured","Missing","","","හානි mbg;gilf;","ස්ත්‍ංඛ්‍යාව","ස්ත්‍ංඛ්‍යාව","පුද්ගලයින්"
"","","","","","","","","","","හානි 
gFjpas","நிறுவனங் க","","","",""
"","மாவட்டம்","gpuNjr nra.gp     DS","","","FLk;gq;fs;","egHfs;","","People","People","","","fl;likg;Gf;fs;","vz;zpf;i","FLk;gq;f","egHfs;"
"","","","","","","","","","","T 
KOik","ளின்","","","",""
"","","","","","Families","People","","","","","","Damages to","f   No.","s;","Persons"
"","District","Division","","","","","","","","Partially
Fully","சேதங் கள்","","","",""
"","","","","","","","","","","","","critical","of Safety","Families",""
"","","","","","","","","","","","Small, Medium,","","","",""
"","","","","","","","","","","","","Infrastructure","Locations","",""
"","","","","","","","","","","","Enterprises","","","",""
"","","","","","","","","","","","Damages","","","",""
"","රත්නපුර","","","","","","","","","","","","","",""
"1",",uj;jpdGhp","Weligepola","Rock Fallen Risk","2021.12.03","4","18","","","","","","","1","4","18 Galgodagama Community 
Hall"
"","Rathnapura","","","","","","","","","","","","","",""
"සබරගමුෙ","","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","4","18","0","0","0","0
0","0","","0
1","4","18"
"පලොත","","","","","","","","","","","","","","",""
"rg;ufKt","කෑගල්ල","","","","","","","","","","","","","",""
"","","","Cutting Faliure /","2021.11.14/15/1","","","","","","","","","","",""
"2
Sabaragamuw","Nffhiy","Rambukkana","","","3","12","","","","2","","","1","3","12 Sri Sunethrarama Temple"
"","","","High Wind / Flood","6/18","","","","","","","","","","",""
"a","Kegalle","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","3","12","0","0","0","0
2","0","","0
1","3","12"
"","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","7","30","0","0","0","0
2","0","","0
2","7","30"
"","මුලතිව්","","","","","","","","","","","","","",""
"3","Ky;iyj;jPT","Maritimepattu","Fire","2021.12.09","1","1","","","","1","","","","",""
"","Mulaitivu","","","","","","","","","","","","","",""
"උතුරු පලොත","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","1","1","0","0","0","1
0","0","","0
0","0","0"
"tl khfhzk;","","","","","","","","","","","","","","",""
"","කිලිනනොච්චිය","","","","","","","","","","","","","",""
"Northen","","","","","","","","","","","","","","",""
"4","fpspnehr;rp","Pachchilaippalli","Heavy Rain / Flood","2021.11.25","1","4","","","","","","","1","1","4 Pachchilaipillai"
"","Killinochchi","","","","","","","","","","","","","",""
"","දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total","","","","1","4","0","0","0","0
0","0","","0
1","1","4"
"","පළොත් ඵකතුෙ khfhz $l;Lj;njhif  Province Total","","","","2","5","0","0","0","1
0","0","","0
1","1","4"
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","9","35","0","0","0","1
2","0","","0
3","8","34"
