"khfhzk;/ North 
දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","","","","","","","","","",""
"","0","0","0","0","0","0","0","0","0","2","7","25"
"Central","","","","","","","","","","","",""
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","0","0","0","0","0","0","0","0","0","2","7","25"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","2256","7181","0","0","0","0","32","1","0","25","490","1625"
"","","","ආපදා කළම ාකරණ මධ්‍යස්ත්‍රථා ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","නවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…..............................................","","","","","","","","",""
"","","","SI  M.S.D. Perera","","","","","","","","",""
"","","","Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
