"ගොල්ල","Welivitiya Divithura","Heavy Rain / Flood","2023.10.02-08","10","32","","","","2","8","","","","",""
"fhyp         
6","Baddegama","Heavy Rain / Flood","2023.10.03-08","8","21","","","","","8","","","","",""
"Galle","Habaraduwa","Heavy Rain / Flood","2023.10.03-08","31","93","","","","1","31","","","","",""
"","Nagoda","Heavy Rain / Flood","2023.10.01-08","28","72","","","","","28","10","","","",""
"","Benthota","Heavy Rain / Flood","2023.10.01-08","12","36","","","","","12","","","","",""
"","Balapitiya","Heavy Rain / Flood","2023.10.01-08","21","52","","","","","21","","","","",""
"","Bope Poddala","Heavy Rain / Flood","2023.10.01-08","18","41","","","","","18","","","","",""
"","Karandeniya","Heavy Rain / Flood","2023.10.01-08","15","48","","","","","15","","","","",""
"","Gonapinuwala","Heavy Rain / Flood","2023.10.01-08","2","5","","","","","2","","","","",""
"","Ambalangoda","Heavy Rain / Flood","2023.10.01-08","11","38","","","","","11","","","","",""
"","Wanduraba","Heavy Rain / Flood","2023.10.01-08","7","18","","","","","6","","","","",""
"","Hikkaduwa","Heavy Rain / Flood","2023.10.01-08","7","17","","","","","7","1","","","",""
"","Niyagama","Heavy Rain / Flood","2023.10.01-08","2","9","","","","","2","","","","",""
"","Akmeemana","Heavy Rain / Flood","2023.10.01-08","8","25","","","","","8","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","259","791","1","0","0","4","255","11","0","1","7","25"
"ම්බන්මතොට","Walasmulla","Heavy Rain/Wind","","2","6","","","","","2","","","","",""
"7
`k;ghe;Njhl;il","","","2023.10.12","","","","","","","","","","","",""
"Hambantota","Weeraketiya","Heavy Rain","","2","7","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","4","13","0","0","0","0","4","0","0","0","0","0"
"","පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","","","1536","5814","1","0","0","24","881","11","0","2","26","95"
"","Udunuwara","Heavy Rain/ Wind","2023.10.14-15","2","10","","","","","2","","","","",""
"","Ganga Ihala Korale","High Wind","2023.10.07-14","6","18","","","","","6","","","","",""
"නුවර","","","","","","","","","","","","","","",""
"","Poojapitiya","Heavy Rain","2023.10.15","3","10","","","","","3","","","","",""
"fz;b      
8","","","","","","","","","","","","","","",""
"","Thumpane","Heavy Rin","2023.10.10","3","13","","","","","3","","","","",""
"Kandy","","","","","","","","","","","","","","",""
"","Kundasale","Heavy Rain","2023.10.14","3","14","","","","","3","","","","",""
"","Deltota","Heavy Rain","2023.10.09-10","2","10","","","","","2","","","","",""
"","දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","","","19","75","0","0","0","0","19","0","0","0","0","0"
"","Ukuwela","Heavy Rain","2023.10.12-15","6","27","","","","","6","","","","",""
"","Matale","High Wind","2023.10.15","1","4","","","","","1","","","","",""
"ොතමල්","","","","","","","","","","","","","","",""
"khj;jis   
9","Dambulla","High Wind","2023.10.15","1","2","","","","","1","","","","",""
"Matale","","","","","","","","","","","","","","",""
"","","Heavy rain","2023.10.13-14","2","10","","","","","1","","","","",""
"","Rattota","","","","","","","","","","","","","",""
"ධ්‍ය  පලොත","","Cutting Faliure","2023..10.13-14","3","12","","","","","2","1","","","",""
"kj;jpa khfhzk;","","","","","","","","","","","","","","",""
