"දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total","325","1161","0","0","0","0","4","0","0","4","24","95"
"පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total","479","1715","0","0","0","1","13","0","0","4","24","95"
"මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","66770","219862","0","0","0","9","188","6","1","50","3201","9592"
"","","","ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre","","","","","","","","",""
"","","","හදිසි ඇමතුම් / njhiyNgrp / Hot Lines:  117, 0112670002, 0112136136","","","","","","","","",""
"","","","ෆැක්ස්ත්‍ර/ njhiy efy; / Fax:                  0112670079","","","","","","","","",""
"","","","විදුත් තැපැල් / kpd;dQ;ry; / Email:        eocdmc@gmail.com","","","","","","","","",""
"","","","ගවබ් අඩවිය / ,izak; / Web:             www.dmc.gov.lk","","","","","","","","",""
"","","","…..............................................","","","","","","","","",""
"","","","SI M.S.D.Perera","","","","","","","","",""
"","","","Duty Officer","","","","","","","","",""
"","","","For Director General","","","","","","","","",""
"","","","* This is an authorized report by DMC - EOC duty officer.","","","","","","","","",""
