"","","","","","2024.12.12 -","","","","","","","","","","","","","","1. Pokaddi ATM School   2."
"","","යාපනය","","","","","","","","","","","","","","","","","Kalaivani Community Hall 3."
"","","","Chavakachcheri","","2024.12.16","56","183","","","","","","1","2","","4","51","165",""
"","","","","High Wind & Flash","","","","","","","","","","","","","","","Pokaddi RCTMS School 4."
"","1","aho;g;ghzk;","","","","","","","","","","","","","","","","","Thirunakeseru School"
"","","","","Flood","","","","","","","","","","","","","","",""
"","","Jaffna","","","","","","","","","","","","","","","","",""
"","","","Kopay","","","1","1","","","","","","1","","","","","",""
"","","","","","2024.12.13","","","","","","","","","","","","","",""
"උතුරු පලාත","","","","","","","","","","","","","","","","","","",""
"","","","Karainagar","","","19","54","","","","","","","","","","","",""
"tl khfhzk;","","","","","","","","","","","","","","","","","","",""
"","","","","","2024.12.14","","","","","","","","","","","","","",""
"Northen","","","Karaveddi","","","136","407","","","","","","1","","","","","",""
"","","","","","2024.12.16","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","217","662","0","0","0","","0","8","2","0","4","51","165",""
"","","කිලිවනාච්චිය","","","","","","","","","","","","","","","","",""
"","","","","High Wind & Flash","","","","","","","","","","","","","","",""
"","2","fpspnehr;rp","Pachchilaipalli","","2024.12.14","77","230","","","","","","","","","","","",""
"","","","","Flood","","","","","","","","","","","","","","",""
"","","Killinochchi","","","","","","","","","","","","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","77","230","0","0","0","","0","0","0","0","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","294","892","0","0","0","","0","8","2","0","4","51","165",""
"","","රත්නපුර","Kahawatta","Heavy Rain","2024.12.16","4","14","","","","","","1","","","","","",""
"","3",",uj;jpdGhp","","","","","","","","","","","","","","","","",""
"","","Rathnapura","Elapatha","Heavy Rain","2024.12.16","1","3","","","","","","1","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","5","17","0","0","0","","0","2","0","0","0","0","0",""
"සබරගමුෙ පලාත","","","","","","","","","","","","","","","","","","",""
"rg;ufKt","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","5","17","0","0","0","","0","2","0","0","0","0","0",""
"Sabaragamuwa","","කෑගල්ල","","","","","","","","","","","","","","","","",""
"","","","Rambukkana","Tree Fallen","2024.12.14","1","4","","","","","","1","","","","","",""
"","4","Nffhiy","","","","","","","","","","","","","","","","",""
"","","Kegalle","Ruwanwella","Lightning","2024.12.15","1","4","","","","","","1","","","","","",""
"","","දිස්ික් එකතුෙ/khtl;l $l;Lj;njhif/District Total","","","","2","8","0","0","0","","0","2","0","0","0","0","0",""
"","","පළාත් ඵකතුෙ/ khfhz $l;Lj;njhif/Province Total","","","","2","8","0","0","0","","0","2","0","0","0","0","0",""
"","මුළු එකතුව   nkhj;jf; $l;Lj;njhif  GRAND TOTAL","","","","","301","917","0","0","0","","0","12","2","0","4","51","165",""
