"","පරිපාලන ප්‍රලද්ශය நிர்ோகப் பிரிவு","","","","","","","","","","ලවනත් හානි வே​று Other","","ආරක්ෂිත ස්ථාන ghJfhg;ghd","",""
"","","","","","","","තුවාලවු","","","","","","","",""
"","","","","","","","","","tPLfs;","","","","","",""
"","","","","","ghjpf;fg;gl;l","","","","","","","","","",""
"","","","","","","","","න්වූ","","","","","","",""
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","miktplk; Safe Location","",""
"","","","","","","","පුද්ගලයි","","","","","","","",""
"","","","","","","","","","Houses","","","","","",""
"","","","","","Affected","","","","","","","","","",""
"","","","","","","","","පුද්ගලයි","","","","","","",""
"","","","","","","","න්","","","","","","","",""
"","","","","","","","","","Damaged","","","","","",""
"","","","ආරම්භක දිනය","","","","","","","","","","","",""
"","","","","","","","","න්","","","","","","",""
"","","","","","","මිය යෑම්","fhak","","","","","","","",""
"පළාත","","ආපදාව","mdu;j;jk;","","","","","","","","","ආරක්ෂිත","","",""
"","","","","","","","","fhzh","","","","","","","ලවනත් කරුණු NtW"
"","","","","","","","","","","","ඉතා වැදගත්","","","",""
"","","","","","","","","","","","කුඩා හා මධය","","","",""
"","","","","","","kuzq;f","ile;N","","","","","","","",""
"","","","Muk;gpj;j jpfjp","","","","","","","","","","","",""
"","","","","","","","","ky;Ngh","","","","","","","Fwpg;Gf;fs;"
"khfhzk;","","mdHj;jk;","","","","","","","","අර්ධ","","ස්ථාන","පවුේ","",""
"","","","","","","","","","","","යටිතල පහසුකම්","","","",""
"","","","","","","","","","","","පරිමාණ වයාපාරික","","","",""
"","","","","","","s;","jhH","","","","","","","",""
"","","","","පවුේ","","","","","","","","","","",""
"","","","","","","","","NdhH","","","","","","",""
"","","","Date of","","","","","","","","","","","","Remarks"
"Province","","Disaster","","","","","","","පූර්ණ","","","","","",""
"","","","","","","","","","","හානි","වලට වූ හානි","සංඛ්‍යාව","සංඛ්‍යාව","",""
"","","","","","","","","","","","ස්ථාන  rpW","","","",""
"","","","","","","Deaths","","","","","","","","",""
"","","","","","පුද්ගලයින්","","","","","","","","","පුද්ගලයින්",""
"","දිස්ත්‍රික්කය","","","","","","","","","","","","","",""
"","","","","සංඛ්‍යාව","","","","","","","","","","",""
"","","","","","","","","Missin","","","","","","",""
"","","","","","","","","","","","","","","",""
"","ප්‍රා.ලේ. ලකො       gpuNjr","","","","","","","","","gFjpa","","vz;zpf;","FLk;gq;","",""
"","","","","","","","","","හානි","","kw;Wk; kj;jpa 
mbg;gilf;","","","",""
"","","","","","","","Injured","","","","","","","",""
"","khtl;lk ;","","","","","","","","","","","","","",""
"","","","","FLk;gq;f","egHfs;","","","","","","","","","egHfs;",""
"","","","","","","","","","","","Kaw;rpfs;","","","",""
"","","","","","","","","g","","sT","fl;likg;Gf;fs;","if","fs;","",""
"","","","","","","","","","KOik","","","","","",""
"","nra.gp    DS Division","","","","","","","","","","","","","",""
"","District","","","s;","","","","","","","","","","",""
"","","","","","People","","","","","","","","","Persons",""
"","","","","","","","","","","","Small, Medium,","","","",""
"","","","","","","","","","","","Damages to","","","",""
"","","","","","","","","","","Partial","","Safety","Familie","",""
"","","","","","","","","Peopl","Fully","","","","","",""
"","","","","Families","","","People","","","","","","","",""
"","","","","","","","","","","","Enterprises","","","",""
"","","","","","","","","","","","critical","","","",""
"","","","","","","","","","","ly","","Locatio","s","",""
"","","","","","","","","e","","","","","","",""
"","","","","","","","","","","","Damages","","","",""
